# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1781667576.64902 -0.004253 -0.019537 0.270756 -0.013248 0.001356 -0.999911 0.000323 0.0206553730 -0.0090573245 -0.0002153362 0.0293883792 0.0002592446 0.0107737179 31.9563685736 16.5287484691 0.5733431725 15.4653746841 -0.1660337278 7.8254118082
1781667576.68235 -0.004240 -0.020271 0.280370 -0.013232 0.001350 -0.999911 0.000330 0.0211465109 -0.0090571905 -0.0002144342 0.0298773634 0.0002586838 0.0112648068 33.7171247006 17.4083675477 0.6020366507 16.3498658920 -0.1748143985 8.2676561424
1781667576.71567 -0.004216 -0.021021 0.290120 -0.013231 0.001351 -0.999912 0.000336 0.0216487119 -0.0090570758 -0.0002139491 0.0303772368 0.0002586389 0.0117669205 35.5355636732 18.3136750415 0.6314290131 17.2665709536 -0.1838270001 8.7253554148
1781667576.74900 -0.004176 -0.021791 0.300014 -0.013257 0.001346 -0.999911 0.000364 0.0221613200 -0.0090565675 -0.0002138827 0.0308890739 0.0002588977 0.0122802652 37.4135628708 19.2453412435 0.6615315102 18.2167085928 -0.1930757739 9.1990362098
1781667576.78232 -0.004118 -0.022573 0.310051 -0.013332 0.001363 -0.999910 0.000345 0.0226865750 -0.0090568329 -0.0002151945 0.0314101635 0.0002608496 0.0128046754 39.3515019826 20.2032814122 0.6923300679 19.2007520985 -0.2025589382 9.6888465692
1781667576.81565 -0.004054 -0.023363 0.320230 -0.013339 0.001373 -0.999910 0.000368 0.0232215938 -0.0090564259 -0.0002150116 0.0319438612 0.0002613093 0.0133401920 41.3512012963 21.1881141734 0.7238373887 20.2199151096 -0.2122796460 10.1952982315
1781667576.84898 -0.003980 -0.024167 0.330544 -0.013288 0.001334 -0.999911 0.000364 0.0237687390 -0.0090565329 -0.0002127963 0.0324877063 0.0002589031 0.0138867135 43.4136377683 22.2000297386 0.7560488646 21.2749948093 -0.2222370126 10.7186893931
1781667576.88231 -0.003885 -0.024999 0.340993 -0.013257 0.001322 -0.999911 0.000373 0.0243266783 -0.0090564044 -0.0002114234 0.0330431678 0.0002578184 0.0144445255 45.5406141320 23.2396115137 0.7889714627 22.3672230638 -0.2324324800 11.2595258014
1781667576.91563 -0.003757 -0.025844 0.351586 -0.013335 0.001344 -0.999910 0.000367 0.0248959499 -0.0090564636 -0.0002128446 0.0336088852 0.0002600106 0.0150133432 47.7320255466 24.3064994438 0.8225770971 23.4968635088 -0.2428645154 11.8178236543
1781667576.94896 -0.003615 -0.026707 0.362314 -0.013389 0.001360 -0.999909 0.000373 0.0254759616 -0.0090563312 -0.0002136678 0.0341861304 0.0002615452 0.0155932743 49.9902029887 25.4015130267 0.8568869118 24.6654416728 -0.2535350929 12.3942215890
1781667576.98228 -0.003468 -0.027579 0.373171 -0.013391 0.001373 -0.999909 0.000365 0.0260676980 -0.0090564649 -0.0002133992 0.0347740128 0.0002620216 0.0161843338 52.3166655168 26.5250605118 0.8919047484 25.8740808442 -0.2644463066 12.9891497741
1781667577.01561 -0.003310 -0.028455 0.384163 -0.013375 0.001328 -0.999910 0.000388 0.0266695578 -0.0090561190 -0.0002117176 0.0353741436 0.0002600365 0.0167864851 54.7128054415 27.6774751274 0.9276278422 27.1238526029 -0.2756002043 13.6030017691
1781667577.04894 -0.003135 -0.029349 0.395294 -0.013378 0.001306 -0.999910 0.000388 0.0272831943 -0.0090561460 -0.0002108038 0.0359843554 0.0002592134 0.0173996424 57.1792833071 28.8587277648 0.9640426170 28.4154574509 -0.2869919378 14.2359799347
1781667577.08227 -0.002934 -0.030253 0.406567 -0.013392 0.001294 -0.999909 0.000392 0.0279079807 -0.0090561032 -0.0002102699 0.0366059095 0.0002589402 0.0180240936 59.7188332482 30.0697706675 1.0011625340 29.7506935632 -0.2986310639 14.8888186850
1781667577.11559 -0.002708 -0.031157 0.417976 -0.013418 0.001261 -0.999909 0.000397 0.0285436498 -0.0090560332 -0.0002096055 0.0372384434 0.0002581462 0.0186594788 62.3316507381 31.3103298476 1.0389653390 31.1300402624 -0.3105148174 15.5615968769
1781667577.14892 -0.002462 -0.032075 0.429520 -0.013403 0.001249 -0.999909 0.000408 0.0291904312 -0.0090559004 -0.0002084829 0.0378822910 0.0002573692 0.0193060759 65.0204619792 32.5813234793 1.0774711863 32.5553223962 -0.3226449122 16.2550428316
1781667577.18225 -0.002198 -0.033003 0.441205 -0.013447 0.001247 -0.999909 0.000389 0.0298493277 -0.0090562256 -0.0002087466 0.0385361789 0.0002580656 0.0199638611 67.7864980955 33.8829434138 1.1166736637 34.0275923413 -0.3350207295 16.9694941039
1781667577.21557 -0.001920 -0.033946 0.453029 -0.013499 0.001237 -0.999908 0.000392 0.0305185471 -0.0090561861 -0.0002089638 0.0392018698 0.0002585576 0.0206327227 70.6312253828 35.2154817191 1.1565714283 35.5480381597 -0.3476405531 17.7053471763
1781667577.24890 -0.001630 -0.034897 0.464987 -0.013471 0.001230 -0.999908 0.000386 0.0311992634 -0.0090563551 -0.0002076579 0.0398782270 0.0002577286 0.0213125897 73.5562972725 36.5793056067 1.1971630307 37.1179605701 -0.3605058904 18.4630442607
1781667577.28224 -0.001312 -0.035853 0.477089 -0.013456 0.001179 -0.999909 0.000402 0.0318905883 -0.0090561634 -0.0002058066 0.0405667420 0.0002555267 0.0220038090 76.5648573605 37.9754573303 1.2384578369 38.7394802703 -0.3736283077 19.2434077780
1781667577.31556 -0.000967 -0.036822 0.489333 -0.013514 0.001179 -0.999908 0.000399 0.0325932587 -0.0090562301 -0.0002063073 0.0412652358 0.0002565009 0.0227058759 79.6558810858 39.4030315225 1.2804173052 40.4124850082 -0.3869928853 20.0461739476
1781667577.34888 -0.000619 -0.037799 0.501715 -0.013592 0.001174 -0.999907 0.000419 0.0333062785 -0.0090558960 -0.0002070960 0.0419756820 0.0002576825 0.0234191303 82.8331194975 40.8633247970 1.3230785847 42.1394506189 -0.4006061662 20.8723189132
1781667577.38221 -0.000265 -0.038773 0.514230 -0.013589 0.001145 -0.999907 0.000419 0.0340314159 -0.0090559535 -0.0002058632 0.0426967246 0.0002565038 0.0241436242 86.0991716289 42.3570759049 1.3664466982 43.9222557518 -0.4144766190 21.7225163528
1781667577.41553 0.000100 -0.039751 0.526872 -0.013574 0.001100 -0.999907 0.000423 0.0347673124 -0.0090559823 -0.0002040624 0.0434286525 0.0002544831 0.0248789174 89.4537094328 43.8836716438 1.4104895555 45.7611947834 -0.4285933467 22.5966693037
1781667577.44886 0.000490 -0.040741 0.539660 -0.013590 0.001087 -0.999907 0.000416 0.0355148249 -0.0090561570 -0.0002034642 0.0441713992 0.0002542241 0.0256255352 92.9007322768 45.4444575375 1.4552243366 47.6589450853 -0.4429663271 23.4958006755
1781667577.48219 0.000908 -0.041735 0.552591 -0.013649 0.001068 -0.999906 0.000404 0.0362736822 -0.0090564208 -0.0002036243 0.0449250177 0.0002545479 0.0263833249 96.4417301159 47.0396182427 1.5006394446 49.6168274249 -0.4575975602 24.4202775199
1781667577.51552 0.001342 -0.042740 0.565661 -0.013676 0.001077 -0.999906 0.000395 0.0370437378 -0.0090566114 -0.0002036183 0.0456900510 0.0002552950 0.0271524419 100.0796705862 48.6699891704 1.5467522762 51.6369946294 -0.4724863194 25.3708504298
1781667577.54884 0.001803 -0.043742 0.578860 -0.013688 0.001009 -0.999906 0.000366 0.0378252902 -0.0090572128 -0.0002019479 0.0464650311 0.0002529400 0.0279321646 103.8136990307 50.3346801547 1.5935126325 53.7194897259 -0.4876296406 26.3472621340
1781667577.58217 0.002295 -0.044765 0.592200 -0.013696 0.000967 -0.999906 0.000403 0.0386157415 -0.0090566770 -0.0002005895 0.0472535584 0.0002514481 0.0287231616 107.6486652437 52.0353354339 1.6409549152 55.8675459540 -0.5030298015 27.3507400444
1781667577.61550 0.002815 -0.045788 0.605677 -0.013773 0.000962 -0.999905 0.000396 0.0394189276 -0.0090568389 -0.0002012915 0.0480516452 0.0002525860 0.0295254649 111.5866492481 53.7723391860 1.6890710114 58.0828773514 -0.5186958229 28.3817832207
1781667577.64883 0.003352 -0.046812 0.619285 -0.013796 0.000951 -0.999904 0.000416 0.0402323504 -0.0090565633 -0.0002008090 0.0488618355 0.0002525366 0.0303388835 115.6297278523 55.5460592508 1.7378638772 60.3672111878 -0.5346255054 29.4408851232
1781667577.68215 0.003908 -0.047842 0.633023 -0.013791 0.000952 -0.999904 0.000413 0.0410575316 -0.0090566911 -0.0001999672 0.0496820412 0.0002523950 0.0311631903 119.7789350116 57.3563931378 1.7873153080 62.7216985186 -0.5508124061 30.5282563325
1781667577.71548 0.004510 -0.048884 0.646901 -0.013796 0.000953 -0.999904 0.000433 0.0418931929 -0.0090564396 -0.0001993193 0.0505142481 0.0002524707 0.0319987700 124.0385317319 59.2046285954 1.8374242138 65.1493396609 -0.5672686027 31.6449437559
1781667577.74881 0.005148 -0.049930 0.660928 -0.013885 0.000971 -0.999903 0.000414 0.0427412785 -0.0090567908 -0.0002006636 0.0513561317 0.0002546951 0.0328455463 128.4102549650 61.0909303744 1.8881835046 67.6517245613 -0.5839941290 32.7913235374
1781667577.78213 0.005809 -0.050974 0.675088 -0.013914 0.000974 -0.999903 0.000448 0.0435985160 -0.0090562869 -0.0002004829 0.0522108307 0.0002552484 0.0337032275 132.8958704328 63.0154692103 1.9395905491 70.2304657402 -0.6009877759 33.9677832699
1781667577.81546 0.006490 -0.052012 0.689390 -0.013901 0.000944 -0.999903 0.000426 0.0444691637 -0.0090567902 -0.0001989067 0.0530747897 0.0002538181 0.0345721630 137.4998274931 64.9795424329 1.9916653972 72.8887438378 -0.6182607943 35.1753980002
1781667577.84878 0.007197 -0.053049 0.703830 -0.013886 0.000914 -0.999903 0.000456 0.0453488947 -0.0090563845 -0.0001972570 0.0539516036 0.0002523746 0.0354520844 142.2230222464 66.9829085423 2.0443810670 75.6277111759 -0.6358052275 36.4143054039
1781667577.88211 0.007942 -0.054099 0.718410 -0.013961 0.000904 -0.999902 0.000430 0.0462418439 -0.0090569009 -0.0001977584 0.0548375227 0.0002532657 0.0363433226 147.0694578580 69.0266301733 2.0977408726 78.4503357032 -0.6536221894 37.6854491942
1781667577.91543 0.008712 -0.055156 0.733126 -0.013997 0.000876 -0.999902 0.000437 0.0471445887 -0.0090568855 -0.0001971575 0.0557355208 0.0002528179 0.0372454441 152.0403062040 71.1105546185 2.1517332968 81.3579578586 -0.6717070662 38.9890230849
1781667577.94876 0.009506 -0.056213 0.747985 -0.013991 0.000831 -0.999902 0.000435 0.0480591006 -0.0090570715 -0.0001953992 0.0566444819 0.0002509620 0.0381588736 157.1407785742 73.2362030034 2.2063793351 84.3543007117 -0.6900744003 40.3262697902
1781667577.98209 0.010326 -0.057278 0.762978 -0.014024 0.000816 -0.999901 0.000428 0.0489846449 -0.0090572848 -0.0001949540 0.0575641704 0.0002509394 0.0390832931 162.3713836193 75.4031118587 2.2616521864 87.4403497299 -0.7087109048 41.6971929757
1781667578.01541 0.011162 -0.058358 0.778111 -0.014094 0.000752 -0.999900 0.000510 0.0499182064 -0.0090560117 -0.0001942700 0.0584981823 0.0002497428 0.0400188684 167.7365050478 77.6124099109 2.3175741003 90.6193898564 -0.7276145393 43.1027982179
1781667578.04874 0.011995 -0.059438 0.793367 -0.013968 0.000692 -0.999902 0.000517 0.0508657604 -0.0090561086 -0.0001898347 0.0594405888 0.0002451628 0.0409654384 173.2389325852 79.8645470193 2.3741619489 93.8937838566 -0.7467894809 44.5436778778
1781667578.08207 0.012861 -0.060510 0.808766 -0.013913 0.000629 -0.999903 0.000532 0.0518241897 -0.0090560343 -0.0001867388 0.0603944474 0.0002417754 0.0419232718 178.8822442662 82.1602637787 2.4313680877 97.2663966205 -0.7662588461 46.0205973474
1781667578.11540 0.013797 -0.061601 0.824319 -0.014076 0.000517 -0.999901 0.000558 0.0527930991 -0.0090557111 -0.0001870460 0.0613596250 0.0002405084 0.0428921969 184.6682834987 84.4995759212 2.4891339613 100.7390758523 -0.7860095845 47.5338583620
1781667578.14872 0.014771 -0.062715 0.840016 -0.014132 0.000587 -0.999900 0.000555 0.0537742459 -0.0090558151 -0.0001885426 0.0623348527 0.0002440275 0.0438724290 190.6016647300 86.8836104399 2.5475103549 104.3153406053 -0.8060310383 49.0844981103
1781667578.18205 0.015767 -0.063810 0.855853 -0.014182 0.000594 -0.999899 0.000557 0.0547662954 -0.0090558790 -0.0001887667 0.0633212641 0.0002451032 0.0448636243 196.6846101598 89.3125021131 2.6064877531 107.9972994257 -0.8263552938 50.6729084388
1781667578.21538 0.016779 -0.064886 0.871826 -0.014130 0.000517 -0.999900 0.000624 0.0557673903 -0.0090549465 -0.0001853947 0.0643212362 0.0002412248 0.0458659030 202.9218120229 91.7873540161 2.6660825592 111.7885741537 -0.8469885837 52.3001201134
1781667578.24870 0.017826 -0.065966 0.887929 -0.014017 0.000503 -0.999901 0.000620 0.0567820966 -0.0090552237 -0.0001819763 0.0653295554 0.0002385591 0.0468792060 209.3152662089 94.3081725277 2.7262558165 115.6911750586 -0.8679123229 53.9664454214
1781667578.28203 0.018951 -0.067057 0.904188 -0.014057 0.000526 -0.999901 0.000692 0.0578051215 -0.0090541025 -0.0001822048 0.0663517744 0.0002400208 0.0479038577 215.8698156998 96.8760591591 2.7869505399 119.7088783576 -0.8891414988 55.6729082318
1781667578.31536 0.020100 -0.068149 0.920593 -0.014167 0.000524 -0.999899 0.000694 0.0588417683 -0.0090541518 -0.0001834347 0.0673825649 0.0002418876 0.0489396690 222.5886141059 99.4914347533 2.8482308837 123.8444425548 -0.9106660128 57.4201038870
1781667578.34868 0.021240 -0.069239 0.937119 -0.014070 0.000476 -0.999901 0.000727 0.0598884723 -0.0090538143 -0.0001796845 0.0684253880 0.0002382619 0.0499862489 229.4742039252 102.1544711809 2.9101382735 128.1002609924 -0.9324721406 59.2084686957
1781667578.38201 0.022420 -0.070329 0.953788 -0.013991 0.000464 -0.999902 0.000729 0.0609476021 -0.0090539826 -0.0001769467 0.0694783188 0.0002362940 0.0510441885 236.5326900833 104.8666787032 2.9726081993 132.4809698003 -0.9545880917 61.0393211177
1781667578.41534 0.023679 -0.071437 0.970614 -0.014169 0.000491 -0.999899 0.000692 0.0620190647 -0.0090546795 -0.0001800379 0.0705408450 0.0002404452 0.0521134433 243.7665700293 107.6281466614 3.0355588535 136.9890013979 -0.9770065086 62.9130269288
1781667578.44866 0.024958 -0.072543 0.987566 -0.014205 0.000469 -0.999899 0.000706 0.0630997665 -0.0090545850 -0.0001793631 0.0716162288 0.0002401794 0.0531935400 251.1789748128 110.4392125541 3.0990685252 141.6271748064 -0.9997260210 64.8301463277
1781667578.48199 0.026244 -0.073626 1.004656 -0.014186 0.000469 -0.999899 0.000682 0.0641932533 -0.0090551758 -0.0001780059 0.0727014432 0.0002397187 0.0542849362 258.7761990817 113.3013703227 3.1631654436 146.4003331615 -1.0227793284 66.7920113911
1781667578.51532 0.027564 -0.074696 1.021886 -0.014172 0.000377 -0.999899 0.000712 0.0652957765 -0.0090548900 -0.0001750705 0.0737995861 0.0002360082 0.0553872090 266.5598891386 116.2143325208 3.2277776792 151.3104301409 -1.0461596472 68.7987384597
1781667578.54865 0.028933 -0.075780 1.039266 -0.014208 0.000399 -0.999899 0.000704 0.0664107941 -0.0090551665 -0.0001751958 0.0749074277 0.0002373811 0.0565008120 274.5358552448 119.1793545733 3.2928936696 156.3620615414 -1.0698443818 70.8515055417
1781667578.58197 0.030341 -0.076856 1.056789 -0.014204 0.000397 -0.999899 0.000708 0.0675365119 -0.0090552806 -0.0001740593 0.0760267189 0.0002371231 0.0576254312 282.7075036131 122.1967713429 3.3585066856 161.5583269099 -1.0938609789 72.9508689219
1781667578.61530 0.031805 -0.077947 1.074459 -0.014116 0.000315 -0.999900 0.001020 0.0686624602 -0.0090502433 -0.0001695894 0.0771684517 0.0002323492 0.0587612009 291.0808204443 125.2678403606 3.4245953372 166.9039972779 -1.1181885872 75.0980247165
1781667578.64863 0.033355 -0.079045 1.092310 -0.014764 0.000538 -0.999891 0.000694 0.0698218730 -0.0090555097 -0.0001856813 0.0782978998 0.0002522589 0.0599088123 299.6584720821 128.3925530283 3.4910607179 172.4017736903 -1.1428526331 77.2932618117
1781667578.68196 0.034879 -0.080126 1.110274 -0.014727 0.000552 -0.999891 0.000816 0.0709770656 -0.0090536438 -0.0001840647 0.0794549749 0.0002519751 0.0610670997 308.4473693911 131.5724813602 3.5581482781 178.0570392542 -1.1678428329 79.5380646783
1781667578.71528 0.036289 -0.081128 1.128353 -0.014616 0.000378 -0.999893 0.000504 0.0721586959 -0.0090592678 -0.0001779114 0.0806069456 0.0002435288 0.0622357227 317.4460311581 134.8060961889 3.6259755630 183.8698436771 -1.1932068950 81.8316643457
1781667578.74861 0.037740 -0.082187 1.146537 -0.013809 0.000222 -0.999904 0.000846 0.0733285322 -0.0090541489 -0.0001577626 0.0817939338 0.0002229917 0.0634153120 326.6655034682 138.0963799785 3.6943148592 189.8483222491 -1.2188130174 84.1765162671
1781667578.78193 0.039529 -0.083339 1.164954 -0.014762 0.000605 -0.999891 0.000253 0.0745419617 -0.0090636702 -0.0001829896 0.0829579465 0.0002543565 0.0646078029 336.1095594464 141.4435678009 3.7624451591 195.9960514680 -1.2447468998 86.5730141431
1781667578.81526 0.041779 -0.084720 1.183596 -0.016591 0.001344 -0.999861 0.000574 0.0757323109 -0.0090569402 -0.0002313455 0.0841658027 0.0003144813 0.0658126761 345.7821886960 144.8480301259 3.8300622774 202.3166862239 -1.2708153461 89.0217497357
1781667578.84859 0.043922 -0.085906 1.202416 -0.018763 0.001878 -0.999822 0.000450 0.0769493920 -0.0090573500 -0.0002831699 0.0853686086 0.0003733629 0.0670293192 355.6891566062 148.3107623413 3.8983081001 208.8150268519 -1.2975160933 91.5238090497
1781667578.88192 0.045116 -0.086807 1.221002 -0.015936 0.001476 -0.999872 0.000527 0.0781757666 -0.0090584229 -0.0002185990 0.0865907922 0.0003072495 0.0682507783 365.8333120731 151.8319471700 3.9693696919 215.4937426355 -1.3245533224 94.0800089877
