# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627014.64370 -0.147432 -0.070361 0.114806 -0.556658 0.402925 -0.521709 0.505572 0.0013122626 0.0002065868 0.0000212000 0.0008725955 0.0002300866 0.0012434428 0.0008967329 0.0008355284 -0.0000864665 0.0015569272 -0.0000311298 0.0005020826
1780627014.67703 -0.155386 -0.068330 0.118204 -0.565627 0.396957 -0.520138 0.501944 0.0013186195 0.0002159245 0.0000206561 0.0008847878 0.0002270621 0.0012538857 0.0009921769 0.0009141996 -0.0000942789 0.0017246375 -0.0000187517 0.0005072301
1780627014.71036 -0.164210 -0.066477 0.121694 -0.571276 0.393090 -0.518980 0.499785 0.0013275893 0.0002214959 0.0000212810 0.0008962047 0.0002261414 0.0012632832 0.0011015259 0.0010016128 -0.0001038432 0.0019140467 -0.0000066455 0.0005158597
1780627014.74369 -0.173990 -0.064945 0.125410 -0.573958 0.391016 -0.517953 0.499404 0.0013394184 0.0002236757 0.0000228540 0.0009066715 0.0002271522 0.0012715574 0.0012265818 0.0010986884 -0.0001152994 0.0021275552 0.0000049619 0.0005287925
1780627014.77701 -0.184512 -0.063637 0.129417 -0.576963 0.388986 -0.516423 0.499110 0.0013518324 0.0002258892 0.0000246333 0.0009169059 0.0002277808 0.0012802822 0.0013693481 0.0012064869 -0.0001290343 0.0023679767 0.0000156865 0.0005468518
1780627014.81034 -0.195806 -0.062481 0.134010 -0.579455 0.386051 -0.515829 0.499116 0.0013640088 0.0002286187 0.0000256106 0.0009291178 0.0002295375 0.0012880680 0.0015322522 0.0013261885 -0.0001452954 0.0026384763 0.0000251317 0.0005709631
1780627014.84372 -0.207725 -0.061458 0.139287 -0.581817 0.381929 -0.516570 0.498773 0.0013751348 0.0002325144 0.0000255237 0.0009438951 0.0002323204 0.0012951876 0.0017180393 0.0014592097 -0.0001644877 0.0029428088 0.0000328842 0.0006021451
1780627014.87705 -0.220247 -0.060397 0.145084 -0.583239 0.377977 -0.519254 0.497335 0.0013853108 0.0002363511 0.0000250456 0.0009604348 0.0002365274 0.0013022446 0.0019284915 0.0016062905 -0.0001869170 0.0032832033 0.0000383611 0.0006413418
1780627014.91032 -0.233467 -0.058747 0.150986 -0.583853 0.373838 -0.521790 0.497087 0.0013966032 0.0002395471 0.0000244047 0.0009775299 0.0002413919 0.0013083564 0.0021654451 0.0017682455 -0.0002130758 0.0036621250 0.0000406763 0.0006895504
1780627014.94366 -0.172735 0.081676 0.159482 -0.593999 0.363004 -0.525209 0.489438 0.0014024087 0.0002339808 0.0000049367 0.0009801225 0.0002151407 0.0012479681 0.0017394867 0.0006638873 -0.0002752671 0.0017064186 -0.0000195014 0.0007465408
1780627014.97698 -0.182552 0.094245 0.163467 -0.596360 0.361495 -0.525476 0.487392 0.0014035858 0.0002474037 0.0000007292 0.0010006349 0.0002119084 0.0012587923 0.0020084983 0.0006572417 -0.0004148597 0.0018622979 -0.0000812602 0.0008273810
1780627015.01030 -0.177293 0.120561 0.166119 -0.600478 0.359971 -0.525093 0.483864 0.0013199661 0.0002683021 -0.0000241586 0.0010034529 0.0002098328 0.0012332092 0.0014834942 0.0003681094 -0.0002092234 0.0014560936 -0.0001016059 0.0007147035
1780627015.04363 -0.086801 0.134678 0.186339 -0.572197 0.403220 -0.510251 0.499649 0.0010250622 0.0002308312 -0.0000993793 0.0008596459 0.0001467375 0.0010767592 0.0004465716 0.0002985275 -0.0000231421 0.0008696085 -0.0000951228 0.0004871972
1780627015.07696 -0.067324 0.117968 0.191154 -0.567705 0.417909 -0.508984 0.493962 0.0010414468 0.0001916308 -0.0000983293 0.0007773881 0.0001456104 0.0010379295 0.0004331700 0.0002811995 -0.0000370690 0.0008297086 -0.0000924628 0.0004445386
1780627015.11030 -0.050536 0.121601 0.194084 -0.567222 0.429126 -0.501954 0.492089 0.0010130471 0.0001780355 -0.0000933947 0.0007544978 0.0001408739 0.0010120091 0.0004034925 0.0002652471 -0.0000364029 0.0008020329 -0.0000794908 0.0004256160
1780627015.14361 -0.035469 0.107419 0.194749 -0.563989 0.438945 -0.500363 0.488753 0.0009942971 0.0001677694 -0.0000873026 0.0007303029 0.0001329276 0.0009689769 0.0003839559 0.0002619870 -0.0000359928 0.0007632422 -0.0000719421 0.0004108584
1780627015.17694 -0.019864 0.109157 0.194883 -0.562588 0.448926 -0.493058 0.488727 0.0009811754 0.0001578602 -0.0000799507 0.0007176614 0.0001306381 0.0009413767 0.0003657096 0.0002561211 -0.0000378252 0.0007507228 -0.0000654472 0.0003987700
1780627015.21027 -0.000679 0.105634 0.191029 -0.567672 0.457040 -0.482674 0.485684 0.0009734832 0.0001491059 -0.0000735112 0.0007035566 0.0001280795 0.0009260247 0.0003550767 0.0002507111 -0.0000386665 0.0007417428 -0.0000633549 0.0003891825
1780627015.24359 0.008318 0.111279 0.192902 -0.568087 0.461980 -0.478657 0.484499 0.0009723324 0.0001473213 -0.0000686302 0.0006916719 0.0001215779 0.0009213406 0.0003494432 0.0002456860 -0.0000431667 0.0007448834 -0.0000589439 0.0003808778
1780627015.27692 0.016606 0.112800 0.197996 -0.566482 0.465564 -0.475361 0.486189 0.0009718032 0.0001461889 -0.0000665201 0.0006884752 0.0001212772 0.0009204447 0.0003504692 0.0002406108 -0.0000449199 0.0007542299 -0.0000586362 0.0003752245
1780627015.31025 0.024868 0.113212 0.199680 -0.568159 0.464578 -0.473999 0.486505 0.0009685188 0.0001443541 -0.0000653226 0.0006882026 0.0001232598 0.0009179767 0.0003524495 0.0002364913 -0.0000459861 0.0007651077 -0.0000574495 0.0003693982
1780627015.34357 0.030041 0.122454 0.199246 -0.572979 0.462529 -0.472515 0.484244 0.0009606306 0.0001440832 -0.0000629108 0.0006893284 0.0001249204 0.0009178227 0.0003538136 0.0002313875 -0.0000465074 0.0007786827 -0.0000560089 0.0003635618
1780627015.37690 0.034387 0.128714 0.196068 -0.583093 0.460843 -0.466242 0.479839 0.0009350619 0.0001437873 -0.0000599587 0.0006874181 0.0001238918 0.0009167185 0.0003509322 0.0002220835 -0.0000427461 0.0007822686 -0.0000550819 0.0003568839
1780627015.41023 0.046711 0.121537 0.196673 -0.585255 0.467483 -0.457138 0.479542 0.0008952331 0.0001410591 -0.0000510667 0.0006792625 0.0001111993 0.0008944292 0.0003438117 0.0002315491 -0.0000397539 0.0007405704 -0.0000532563 0.0003506689
1780627015.44356 0.061195 0.098437 0.200681 -0.580345 0.477029 -0.449099 0.483686 0.0008624357 0.0001322027 -0.0000316762 0.0006669840 0.0001058250 0.0008761168 0.0003386722 0.0002380336 -0.0000384532 0.0007211308 -0.0000500992 0.0003439569
1780627015.47688 0.066412 0.091865 0.205590 -0.576728 0.478618 -0.447042 0.488327 0.0008355466 0.0001206411 -0.0000149974 0.0006566948 0.0001066751 0.0008663280 0.0003365191 0.0002391598 -0.0000378910 0.0007249017 -0.0000425515 0.0003373545
1780627015.51022 0.071444 0.088297 0.210685 -0.572540 0.480625 -0.445753 0.492445 0.0008006286 0.0001130627 0.0000018868 0.0006527841 0.0001086797 0.0008524220 0.0003358972 0.0002396309 -0.0000346073 0.0007277033 -0.0000405670 0.0003333629
1780627015.54354 0.073460 0.084000 0.217054 -0.569184 0.482272 -0.445027 0.495373 0.0007693747 0.0001073840 0.0000174072 0.0006504185 0.0001101280 0.0008352315 0.0003353845 0.0002382420 -0.0000310451 0.0007263430 -0.0000384682 0.0003301422
1780627015.57690 0.076997 0.049928 0.223169 -0.561450 0.484332 -0.447758 0.499710 0.0007078224 0.0000944167 0.0000417861 0.0006455305 0.0001112211 0.0008064666 0.0003301595 0.0002411685 -0.0000259215 0.0006942216 -0.0000368382 0.0003278236
1780627015.61020 0.082156 0.019983 0.227012 -0.555695 0.486275 -0.448780 0.503325 0.0006466058 0.0000840339 0.0000741869 0.0006435930 0.0001167983 0.0007743491 0.0003234930 0.0002472236 -0.0000216092 0.0006703106 -0.0000280511 0.0003258877
1780627015.64352 0.080597 0.018311 0.233060 -0.554408 0.486728 -0.450013 0.503205 0.0006176059 0.0000807505 0.0000950206 0.0006424227 0.0001191078 0.0007546966 0.0003205114 0.0002497558 -0.0000182437 0.0006702045 -0.0000202883 0.0003252447
1780627015.67685 0.077261 0.024047 0.238678 -0.552891 0.485432 -0.453373 0.503110 0.0005930690 0.0000786470 0.0001153788 0.0006410831 0.0001202041 0.0007347630 0.0003182043 0.0002502127 -0.0000145860 0.0006697461 -0.0000211057 0.0003248653
1780627015.71018 0.078405 0.031039 0.242878 -0.551601 0.484226 -0.457503 0.501949 0.0005729249 0.0000776012 0.0001330856 0.0006415471 0.0001217280 0.0007133606 0.0003152447 0.0002513573 -0.0000115190 0.0006668627 -0.0000240849 0.0003248546
1780627015.74350 0.079195 0.034884 0.247034 -0.551108 0.483792 -0.462208 0.498587 0.0005541740 0.0000754719 0.0001470960 0.0006426114 0.0001240762 0.0006942020 0.0003125338 0.0002525981 -0.0000097337 0.0006632020 -0.0000269634 0.0003240684
1780627015.77684 0.079210 0.036891 0.250715 -0.551367 0.484392 -0.465167 0.494953 0.0005383951 0.0000729156 0.0001582649 0.0006431208 0.0001262786 0.0006778350 0.0003106090 0.0002535453 -0.0000081166 0.0006597818 -0.0000287505 0.0003236055
1780627015.81021 0.080784 0.039973 0.254146 -0.552349 0.486172 -0.465636 0.491661 0.0005253049 0.0000705062 0.0001691721 0.0006422012 0.0001274743 0.0006619083 0.0003088479 0.0002544668 -0.0000066241 0.0006556428 -0.0000300222 0.0003232906
1780627015.84348 0.087165 0.043283 0.257818 -0.553056 0.487529 -0.465174 0.489957 0.0005181629 0.0000692357 0.0001767505 0.0006417549 0.0001275559 0.0006491814 0.0003092501 0.0002537719 -0.0000055495 0.0006535794 -0.0000317088 0.0003225863
1780627015.87681 0.088425 0.041312 0.262571 -0.553065 0.487628 -0.465934 0.489126 0.0005147837 0.0000678619 0.0001812068 0.0006411682 0.0001283082 0.0006430290 0.0003114015 0.0002536668 -0.0000051491 0.0006567954 -0.0000335786 0.0003210583
1780627015.91014 0.086721 0.041595 0.266877 -0.553309 0.485623 -0.470077 0.486876 0.0005104144 0.0000666341 0.0001850218 0.0006414417 0.0001291669 0.0006372695 0.0003142879 0.0002547787 -0.0000039239 0.0006605073 -0.0000341219 0.0003211410
1780627015.94348 0.085261 0.042084 0.270265 -0.553427 0.484112 -0.474498 0.483947 0.0005037751 0.0000648754 0.0001884181 0.0006428170 0.0001309462 0.0006300281 0.0003168994 0.0002560549 -0.0000026802 0.0006624213 -0.0000350189 0.0003222088
1780627015.97679 0.084233 0.043713 0.272946 -0.553102 0.483696 -0.477948 0.481333 0.0004973807 0.0000634961 0.0001916202 0.0006444710 0.0001328203 0.0006238703 0.0003198245 0.0002580492 -0.0000018737 0.0006639627 -0.0000359431 0.0003233219
1780627016.01012 0.091087 0.036542 0.274920 -0.552192 0.485399 -0.476976 0.481627 0.0004886505 0.0000620877 0.0001982802 0.0006454525 0.0001358853 0.0006143489 0.0003191610 0.0002617132 -0.0000016010 0.0006658846 -0.0000369916 0.0003242040
1780627016.04345 0.091712 0.035555 0.277591 -0.551475 0.487254 -0.478566 0.478992 0.0004827356 0.0000619048 0.0002006418 0.0006439019 0.0001352730 0.0006076939 0.0003149964 0.0002642143 0.0000010925 0.0006627809 -0.0000369647 0.0003215906
1780627016.07681 0.093144 0.031132 0.279446 -0.551018 0.487564 -0.479182 0.478587 0.0004742548 0.0000609771 0.0002046465 0.0006435858 0.0001357475 0.0005999771 0.0003149287 0.0002669400 0.0000018081 0.0006612439 -0.0000379513 0.0003214953
1780627016.11010 0.081170 0.048766 0.275986 -0.554764 0.477799 -0.489800 0.473329 0.0004625594 0.0000599520 0.0002106853 0.0006415309 0.0001341422 0.0005770824 0.0003049123 0.0002692184 0.0000027418 0.0006495118 -0.0000375211 0.0003196938
1780627016.14342 0.068852 0.067683 0.269514 -0.563801 0.463903 -0.499235 0.466570 0.0004493952 0.0000540242 0.0002073716 0.0006467050 0.0001380275 0.0005530435 0.0002983054 0.0002673145 0.0000017577 0.0006374162 -0.0000409930 0.0003229862
1780627016.17676 0.064959 0.073662 0.262150 -0.566035 0.458224 -0.503907 0.464449 0.0004435880 0.0000475336 0.0002044322 0.0006524606 0.0001450158 0.0005399174 0.0002943514 0.0002626761 0.0000004663 0.0006275215 -0.0000438304 0.0003264919
1780627016.21009 0.062452 0.073127 0.255214 -0.563113 0.457708 -0.506908 0.465244 0.0004390321 0.0000447614 0.0002025825 0.0006553976 0.0001471832 0.0005352139 0.0002924799 0.0002603327 -0.0000007445 0.0006232574 -0.0000443857 0.0003276799
1780627016.24341 0.061192 0.076632 0.246411 -0.559527 0.455749 -0.509626 0.468511 0.0004285312 0.0000424077 0.0001996667 0.0006565851 0.0001436536 0.0005240746 0.0002900929 0.0002569034 -0.0000009340 0.0006127524 -0.0000421946 0.0003262956
1780627016.27674 0.060355 0.076577 0.237000 -0.554258 0.454223 -0.513408 0.472114 0.0004195622 0.0000410574 0.0001944968 0.0006582637 0.0001387252 0.0005121867 0.0002853490 0.0002531231 -0.0000013672 0.0006035766 -0.0000417968 0.0003251270
1780627016.31008 0.051624 0.075155 0.229483 -0.551202 0.451717 -0.517345 0.473796 0.0004132958 0.0000422784 0.0001895060 0.0006613497 0.0001337476 0.0005031756 0.0002831825 0.0002510593 -0.0000022688 0.0005966427 -0.0000412847 0.0003242755
1780627016.34339 0.049406 0.072308 0.218747 -0.546246 0.451418 -0.517123 0.480022 0.0004074296 0.0000427260 0.0001842840 0.0006625065 0.0001282412 0.0004897788 0.0002790581 0.0002501394 -0.0000018302 0.0005873397 -0.0000402816 0.0003253085
1780627016.37672 0.047518 0.066779 0.207971 -0.542031 0.453009 -0.516173 0.484305 0.0004054078 0.0000457660 0.0001805851 0.0006636125 0.0001220177 0.0004782842 0.0002768276 0.0002488062 -0.0000025325 0.0005792404 -0.0000390737 0.0003245314
1780627016.41006 0.044336 0.063307 0.196474 -0.542256 0.451827 -0.516783 0.484506 0.0004045765 0.0000479291 0.0001786251 0.0006644380 0.0001188660 0.0004717510 0.0002748236 0.0002481819 -0.0000029985 0.0005745950 -0.0000378231 0.0003236713
1780627016.44343 0.040851 0.059241 0.185803 -0.544319 0.451125 -0.516558 0.483084 0.0004045066 0.0000470923 0.0001762865 0.0006650609 0.0001182743 0.0004665074 0.0002736208 0.0002477965 -0.0000037480 0.0005700695 -0.0000370780 0.0003233300
1780627016.47672 0.041002 0.050876 0.171484 -0.544507 0.451780 -0.514447 0.484512 0.0004053017 0.0000453464 0.0001744691 0.0006640390 0.0001184086 0.0004608656 0.0002726510 0.0002479632 -0.0000044164 0.0005656843 -0.0000362887 0.0003227317
1780627016.51003 0.039549 0.049480 0.162047 -0.547966 0.451097 -0.513630 0.482109 0.0004074558 0.0000464698 0.0001752651 0.0006643091 0.0001183688 0.0004596257 0.0002721373 0.0002477377 -0.0000056407 0.0005636532 -0.0000347125 0.0003211800
1780627016.54337 0.040451 0.045998 0.155723 -0.551178 0.451942 -0.511472 0.479946 0.0004087184 0.0000443439 0.0001748887 0.0006645101 0.0001205604 0.0004602232 0.0002728370 0.0002472804 -0.0000064975 0.0005631838 -0.0000341925 0.0003204527
1780627016.57669 0.040503 0.042809 0.151349 -0.555458 0.451536 -0.509424 0.477565 0.0004103443 0.0000425644 0.0001749741 0.0006643523 0.0001226157 0.0004618070 0.0002744589 0.0002470469 -0.0000070016 0.0005647551 -0.0000334455 0.0003189896
1780627016.61002 0.040919 0.039643 0.148635 -0.559789 0.447729 -0.510893 0.474514 0.0004113153 0.0000393853 0.0001736980 0.0006661824 0.0001252216 0.0004621131 0.0002769349 0.0002469685 -0.0000071103 0.0005674795 -0.0000326643 0.0003179306
1780627016.64334 0.039147 0.041227 0.148151 -0.565089 0.441924 -0.515843 0.468278 0.0004104316 0.0000351486 0.0001706190 0.0006691068 0.0001283853 0.0004612542 0.0002797960 0.0002477766 -0.0000068872 0.0005697058 -0.0000321800 0.0003168572
1780627016.67671 0.039897 0.039063 0.146330 -0.566949 0.439491 -0.519144 0.464658 0.0004090261 0.0000301026 0.0001685127 0.0006707478 0.0001318616 0.0004642258 0.0002839096 0.0002477582 -0.0000069062 0.0005739955 -0.0000319730 0.0003167043
1780627016.71000 0.041237 0.038012 0.144212 -0.566277 0.439986 -0.520218 0.463807 0.0004087226 0.0000294960 0.0001682525 0.0006722345 0.0001321423 0.0004662956 0.0002886904 0.0002478522 -0.0000070708 0.0005791544 -0.0000312121 0.0003159081
1780627016.74332 0.043108 0.038406 0.142033 -0.565163 0.440651 -0.520546 0.464165 0.0004090226 0.0000298861 0.0001683686 0.0006738388 0.0001317640 0.0004677004 0.0002944878 0.0002479163 -0.0000073392 0.0005854367 -0.0000305462 0.0003152207
1780627016.77664 0.045468 0.040014 0.139802 -0.565026 0.441297 -0.520506 0.463763 0.0004095239 0.0000296800 0.0001684154 0.0006749942 0.0001320128 0.0004694069 0.0003014406 0.0002479660 -0.0000076945 0.0005929859 -0.0000299535 0.0003147017
1780627016.81001 0.038117 0.075738 0.142801 -0.574017 0.437128 -0.524237 0.452326 0.0004062990 0.0000308832 0.0001638425 0.0006742203 0.0001324455 0.0004588006 0.0003056997 0.0002512193 -0.0000071653 0.0005779068 -0.0000318751 0.0003139764
1780627016.84330 0.055340 0.079312 0.139433 -0.574491 0.435780 -0.527305 0.449451 0.0003987120 0.0000187214 0.0001571778 0.0006639169 0.0001322133 0.0004361241 0.0002679855 0.0002470050 -0.0000082606 0.0005529489 -0.0000372093 0.0003140530
1780627016.87663 0.055516 0.080393 0.142445 -0.575474 0.433950 -0.526893 0.450446 0.0003962728 0.0000159843 0.0001540762 0.0006625106 0.0001312903 0.0004290318 0.0002674470 0.0002461588 -0.0000093954 0.0005536751 -0.0000371038 0.0003082188
1780627016.90996 0.045045 0.063107 0.148287 -0.570607 0.435920 -0.527633 0.453855 0.0003949353 0.0000152307 0.0001502034 0.0006616172 0.0001281527 0.0004181719 0.0002665437 0.0002444804 -0.0000082824 0.0005509772 -0.0000359639 0.0003072021
1780627016.94329 0.038003 0.047065 0.155231 -0.563073 0.439176 -0.526713 0.461136 0.0003904901 0.0000173744 0.0001465432 0.0006613650 0.0001212778 0.0004059697 0.0002645371 0.0002440693 -0.0000049111 0.0005459948 -0.0000322397 0.0003087736
1780627016.97661 0.032976 0.034748 0.160626 -0.556367 0.441954 -0.525062 0.468447 0.0003882278 0.0000226275 0.0001445038 0.0006613640 0.0001130313 0.0003944294 0.0002630761 0.0002434075 -0.0000017072 0.0005426179 -0.0000291140 0.0003101925
1780627017.00994 0.033514 0.030874 0.163133 -0.549018 0.445795 -0.525694 0.472749 0.0003885940 0.0000283225 0.0001448684 0.0006619420 0.0001060892 0.0003862067 0.0002627292 0.0002434899 0.0000006379 0.0005406944 -0.0000268186 0.0003113967
1780627017.04327 0.032390 0.023583 0.165072 -0.543215 0.449019 -0.524868 0.477297 0.0003878038 0.0000327467 0.0001453008 0.0006625087 0.0001008925 0.0003825232 0.0002626528 0.0002432960 0.0000015593 0.0005397589 -0.0000256258 0.0003105905
1780627017.07660 0.031458 0.021116 0.165638 -0.540980 0.449371 -0.525025 0.479329 0.0003881309 0.0000369533 0.0001461163 0.0006635137 0.0000972184 0.0003795152 0.0002628675 0.0002437086 0.0000027412 0.0005397839 -0.0000241549 0.0003103179
1780627017.10992 0.020704 0.004872 0.163177 -0.531959 0.447894 -0.528995 0.486389 0.0003870025 0.0000376331 0.0001452582 0.0006638012 0.0000947136 0.0003742166 0.0002620042 0.0002431055 0.0000034853 0.0005386425 -0.0000233573 0.0003093438
1780627017.14325 0.018651 0.000173 0.166418 -0.531208 0.447307 -0.530315 0.486314 0.0003841890 0.0000414073 0.0001442776 0.0006681740 0.0000877974 0.0003719840 0.0002620403 0.0002433356 0.0000054242 0.0005375654 -0.0000214194 0.0003127101
