# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627014.77701 0.048709 0.089854 -0.012548 -0.520291 0.442618 -0.514791 0.518050 0.0035833480 0.0003840795 0.0000473053 0.0025994331 0.0000824925 0.0038551594 0.0001627013 0.0001854698 -0.0000736938 0.0017099685 -0.0006913732 0.0005211620
1780627014.81034 0.048751 0.089747 -0.012659 -0.520963 0.442172 -0.515297 0.517252 0.0035773943 0.0003833818 0.0000471301 0.0025990908 0.0000819768 0.0038478406 0.0001626767 0.0001854756 -0.0000736902 0.0017098922 -0.0006913836 0.0005211395
1780627014.84372 0.048841 0.089561 -0.012760 -0.521494 0.441785 -0.515751 0.516596 0.0035718639 0.0003827336 0.0000469719 0.0025987670 0.0000814984 0.0038410330 0.0001626534 0.0001854810 -0.0000736871 0.0017098201 -0.0006913935 0.0005211185
1780627014.87705 0.048945 0.089304 -0.012836 -0.521986 0.441729 -0.515740 0.516157 0.0035667282 0.0003821316 0.0000468292 0.0025984611 0.0000810547 0.0038347032 0.0001626313 0.0001854860 -0.0000736843 0.0017097521 -0.0006914028 0.0005210988
1780627014.91032 0.049080 0.089121 -0.012886 -0.522267 0.442015 -0.515432 0.515936 0.0035619494 0.0003815713 0.0000466999 0.0025981718 0.0000806424 0.0038288061 0.0001626105 0.0001854907 -0.0000736819 0.0017096877 -0.0006914116 0.0005210804
1780627014.94366 0.049129 0.088952 -0.012952 -0.522358 0.442331 -0.515101 0.515904 0.0035574722 0.0003810463 0.0000465820 0.0025978964 0.0000802565 0.0038232747 0.0001625906 0.0001854952 -0.0000736798 0.0017096265 -0.0006914200 0.0005210630
1780627014.97698 0.049072 0.088892 -0.012981 -0.522180 0.442509 -0.514929 0.516103 0.0035532819 0.0003805548 0.0000464744 0.0025976348 0.0000798958 0.0038180920 0.0001625717 0.0001854993 -0.0000736779 0.0017095684 -0.0006914279 0.0005210467
1780627015.01030 0.049005 0.088860 -0.012969 -0.521986 0.442585 -0.514902 0.516261 0.0035493483 0.0003800934 0.0000463758 0.0025973857 0.0000795576 0.0038132216 0.0001625537 0.0001855032 -0.0000736763 0.0017095131 -0.0006914355 0.0005210313
1780627015.04363 0.049003 0.088819 -0.012958 -0.521874 0.442657 -0.514916 0.516298 0.0035456480 0.0003796592 0.0000462853 0.0025971482 0.0000792397 0.0038086355 0.0001625365 0.0001855069 -0.0000736748 0.0017094603 -0.0006914428 0.0005210168
1780627015.07696 0.049004 0.088807 -0.012951 -0.521820 0.442523 -0.515097 0.516287 0.0035421618 0.0003792501 0.0000462020 0.0025969216 0.0000789405 0.0038043103 0.0001625201 0.0001855104 -0.0000736736 0.0017094100 -0.0006914497 0.0005210030
1780627015.11030 0.049010 0.088708 -0.012957 -0.521832 0.442447 -0.515166 0.516271 0.0035388703 0.0003788638 0.0000461251 0.0025967049 0.0000786583 0.0038002230 0.0001625044 0.0001855137 -0.0000736724 0.0017093620 -0.0006914563 0.0005209899
1780627015.14361 0.048989 0.088601 -0.012949 -0.521602 0.442424 -0.515186 0.516504 0.0035357620 0.0003784990 0.0000460541 0.0025964978 0.0000783921 0.0037963596 0.0001624894 0.0001855168 -0.0000736715 0.0017093161 -0.0006914626 0.0005209775
1780627015.17694 0.048966 0.088610 -0.012940 -0.521510 0.442363 -0.515205 0.516630 0.0035328178 0.0003781533 0.0000459883 0.0025962994 0.0000781401 0.0037926970 0.0001624750 0.0001855198 -0.0000736706 0.0017092721 -0.0006914686 0.0005209657
1780627015.21027 0.048932 0.088726 -0.012920 -0.521483 0.442121 -0.515361 0.516708 0.0035300264 0.0003778255 0.0000459271 0.0025961092 0.0000779014 0.0037892216 0.0001624612 0.0001855226 -0.0000736699 0.0017092300 -0.0006914744 0.0005209544
1780627015.24359 0.048862 0.088860 -0.012888 -0.521491 0.441841 -0.515525 0.516776 0.0035273766 0.0003775144 0.0000458703 0.0025959267 0.0000776750 0.0037859199 0.0001624480 0.0001855253 -0.0000736692 0.0017091896 -0.0006914800 0.0005209437
1780627015.27692 0.048812 0.088880 -0.012847 -0.521371 0.441821 -0.515549 0.516891 0.0035248566 0.0003772184 0.0000458173 0.0025957515 0.0000774598 0.0037827775 0.0001624353 0.0001855278 -0.0000736686 0.0017091508 -0.0006914853 0.0005209335
1780627015.31025 0.048861 0.088679 -0.012864 -0.521370 0.442066 -0.515442 0.516789 0.0035224589 0.0003769367 0.0000457678 0.0025955830 0.0000772552 0.0037797852 0.0001624230 0.0001855303 -0.0000736682 0.0017091136 -0.0006914905 0.0005209238
1780627015.34357 0.048910 0.088451 -0.012903 -0.521250 0.442345 -0.515285 0.516828 0.0035201740 0.0003766683 0.0000457215 0.0025954211 0.0000770604 0.0037769318 0.0001624112 0.0001855326 -0.0000736677 0.0017090777 -0.0006914954 0.0005209144
1780627015.37690 0.048928 0.088365 -0.012931 -0.521237 0.442534 -0.515111 0.516853 0.0035179937 0.0003764121 0.0000456782 0.0025952651 0.0000768746 0.0037742071 0.0001623999 0.0001855348 -0.0000736674 0.0017090433 -0.0006915002 0.0005209055
1780627015.41023 0.048935 0.088371 -0.012934 -0.521204 0.442681 -0.514973 0.516897 0.0035159115 0.0003761673 0.0000456375 0.0025951148 0.0000766973 0.0037716033 0.0001623890 0.0001855370 -0.0000736671 0.0017090101 -0.0006915047 0.0005208969
1780627015.44356 0.048937 0.088435 -0.012933 -0.521255 0.442686 -0.514977 0.516837 0.0035139212 0.0003759334 0.0000455994 0.0025949700 0.0000765280 0.0037691128 0.0001623784 0.0001855390 -0.0000736668 0.0017089781 -0.0006915092 0.0005208887
1780627015.47688 0.048952 0.088496 -0.012930 -0.521376 0.442635 -0.515007 0.516729 0.0035120168 0.0003757095 0.0000455635 0.0025948303 0.0000763660 0.0037667282 0.0001623683 0.0001855409 -0.0000736666 0.0017089472 -0.0006915134 0.0005208808
1780627015.51022 0.048964 0.088565 -0.012928 -0.521510 0.442623 -0.515010 0.516601 0.0035101921 0.0003754950 0.0000455297 0.0025946954 0.0000762109 0.0037644420 0.0001623584 0.0001855428 -0.0000736665 0.0017089175 -0.0006915175 0.0005208733
1780627015.54354 0.048992 0.088537 -0.012943 -0.521608 0.442592 -0.515084 0.516455 0.0035084432 0.0003752894 0.0000454978 0.0025945651 0.0000760623 0.0037622496 0.0001623489 0.0001855446 -0.0000736664 0.0017088887 -0.0006915215 0.0005208660
1780627015.57690 0.048980 0.088405 -0.012969 -0.521564 0.442621 -0.515087 0.516472 0.0035067635 0.0003750918 0.0000454676 0.0025944390 0.0000759197 0.0037601428 0.0001623398 0.0001855464 -0.0000736663 0.0017088609 -0.0006915254 0.0005208590
1780627015.61020 0.048989 0.088302 -0.012995 -0.521622 0.442636 -0.515082 0.516405 0.0035051539 0.0003749025 0.0000454392 0.0025943173 0.0000757831 0.0037581227 0.0001623309 0.0001855480 -0.0000736662 0.0017088341 -0.0006915291 0.0005208522
1780627015.64352 0.049007 0.088237 -0.013017 -0.521694 0.442616 -0.515070 0.516361 0.0035036052 0.0003747203 0.0000454123 0.0025941994 0.0000756518 0.0037561781 0.0001623223 0.0001855496 -0.0000736662 0.0017088081 -0.0006915327 0.0005208457
1780627015.67685 0.049013 0.088224 -0.013030 -0.521713 0.442648 -0.515014 0.516371 0.0035021158 0.0003745451 0.0000453868 0.0025940853 0.0000755255 0.0037543069 0.0001623140 0.0001855512 -0.0000736662 0.0017087830 -0.0006915361 0.0005208394
1780627015.71018 0.049007 0.088244 -0.013043 -0.521730 0.442579 -0.515100 0.516326 0.0035006823 0.0003743765 0.0000453626 0.0025939748 0.0000754041 0.0037525052 0.0001623059 0.0001855526 -0.0000736662 0.0017087586 -0.0006915395 0.0005208334
1780627015.74350 0.048980 0.088196 -0.013073 -0.521777 0.442475 -0.515188 0.516281 0.0034993017 0.0003742140 0.0000453397 0.0025938677 0.0000752871 0.0037507690 0.0001622981 0.0001855541 -0.0000736662 0.0017087350 -0.0006915428 0.0005208275
1780627015.77684 0.048943 0.088147 -0.013092 -0.521757 0.442368 -0.515263 0.516318 0.0034979704 0.0003740574 0.0000453178 0.0025937637 0.0000751744 0.0037490940 0.0001622905 0.0001855555 -0.0000736663 0.0017087121 -0.0006915460 0.0005208219
1780627015.81021 0.048901 0.088150 -0.013091 -0.521740 0.442280 -0.515293 0.516380 0.0034966856 0.0003739062 0.0000452971 0.0025936628 0.0000750657 0.0037474769 0.0001622831 0.0001855568 -0.0000736663 0.0017086899 -0.0006915490 0.0005208164
1780627015.84348 0.048905 0.088153 -0.013089 -0.521805 0.442261 -0.515298 0.516327 0.0034954492 0.0003737606 0.0000452774 0.0025935651 0.0000749611 0.0037459199 0.0001622760 0.0001855581 -0.0000736664 0.0017086685 -0.0006915520 0.0005208112
1780627015.87681 0.048917 0.088095 -0.013107 -0.521838 0.442199 -0.515387 0.516257 0.0034942534 0.0003736199 0.0000452586 0.0025934701 0.0000748600 0.0037444133 0.0001622691 0.0001855593 -0.0000736665 0.0017086476 -0.0006915549 0.0005208061
1780627015.91014 0.048928 0.087994 -0.013140 -0.521922 0.442162 -0.515425 0.516167 0.0034930978 0.0003734838 0.0000452407 0.0025933779 0.0000747623 0.0037429570 0.0001622623 0.0001855605 -0.0000736666 0.0017086273 -0.0006915577 0.0005208011
1780627015.94348 0.048924 0.087924 -0.013167 -0.521935 0.442133 -0.515430 0.516173 0.0034919806 0.0003733523 0.0000452236 0.0025932882 0.0000746680 0.0037415484 0.0001622558 0.0001855617 -0.0000736667 0.0017086075 -0.0006915605 0.0005207963
1780627015.97679 0.048915 0.087905 -0.013184 -0.521972 0.442105 -0.515414 0.516175 0.0034909006 0.0003732251 0.0000452073 0.0025932010 0.0000745768 0.0037401862 0.0001622494 0.0001855628 -0.0000736668 0.0017085884 -0.0006915631 0.0005207917
1780627016.01012 0.048922 0.087906 -0.013198 -0.522023 0.442089 -0.515396 0.516155 0.0034898551 0.0003731020 0.0000451917 0.0025931162 0.0000744885 0.0037388669 0.0001622432 0.0001855639 -0.0000736670 0.0017085697 -0.0006915657 0.0005207872
1780627016.04345 0.048901 0.087915 -0.013205 -0.522036 0.442033 -0.515380 0.516206 0.0034888427 0.0003729828 0.0000451767 0.0025930337 0.0000744030 0.0037375890 0.0001622372 0.0001855650 -0.0000736671 0.0017085516 -0.0006915682 0.0005207828
1780627016.07681 0.048892 0.087907 -0.013196 -0.522006 0.442116 -0.515265 0.516280 0.0034878610 0.0003728671 0.0000451624 0.0025929533 0.0000743202 0.0037363494 0.0001622313 0.0001855660 -0.0000736673 0.0017085340 -0.0006915707 0.0005207786
1780627016.11010 0.048876 0.087908 -0.013202 -0.521948 0.442156 -0.515271 0.516298 0.0034869118 0.0003727553 0.0000451488 0.0025928752 0.0000742402 0.0037351503 0.0001622256 0.0001855670 -0.0000736674 0.0017085168 -0.0006915731 0.0005207745
1780627016.14342 0.048854 0.087882 -0.013218 -0.521915 0.442119 -0.515345 0.516289 0.0034859902 0.0003726468 0.0000451357 0.0025927990 0.0000741625 0.0037339857 0.0001622200 0.0001855680 -0.0000736676 0.0017085001 -0.0006915754 0.0005207705
1780627016.17676 0.048835 0.087881 -0.013239 -0.521857 0.442077 -0.515424 0.516306 0.0034850960 0.0003725414 0.0000451231 0.0025927248 0.0000740871 0.0037328555 0.0001622146 0.0001855690 -0.0000736678 0.0017084838 -0.0006915776 0.0005207666
1780627016.21009 0.048803 0.087940 -0.013253 -0.521855 0.441929 -0.515563 0.516295 0.0034842283 0.0003724392 0.0000451111 0.0025926524 0.0000740140 0.0037317582 0.0001622093 0.0001855699 -0.0000736679 0.0017084679 -0.0006915799 0.0005207628
1780627016.24341 0.048790 0.087998 -0.013260 -0.521898 0.441774 -0.515681 0.516266 0.0034833861 0.0003723400 0.0000450995 0.0025925819 0.0000739430 0.0037306930 0.0001622041 0.0001855708 -0.0000736681 0.0017084524 -0.0006915820 0.0005207591
1780627016.27674 0.048789 0.088034 -0.013267 -0.521921 0.441688 -0.515695 0.516303 0.0034825680 0.0003722436 0.0000450884 0.0025925131 0.0000738741 0.0037296578 0.0001621991 0.0001855716 -0.0000736683 0.0017084373 -0.0006915841 0.0005207556
1780627016.31008 0.048781 0.088061 -0.013290 -0.521983 0.441755 -0.515548 0.516331 0.0034817725 0.0003721498 0.0000450777 0.0025924459 0.0000738072 0.0037286511 0.0001621941 0.0001855725 -0.0000736685 0.0017084226 -0.0006915861 0.0005207521
1780627016.34339 0.048752 0.088162 -0.013316 -0.522108 0.441730 -0.515503 0.516270 0.0034810001 0.0003720588 0.0000450675 0.0025923805 0.0000737421 0.0037276732 0.0001621893 0.0001855733 -0.0000736686 0.0017084083 -0.0006915881 0.0005207487
1780627016.37672 0.048714 0.088239 -0.013332 -0.522257 0.441609 -0.515537 0.516189 0.0034802486 0.0003719702 0.0000450576 0.0025923165 0.0000736789 0.0037267216 0.0001621847 0.0001855741 -0.0000736688 0.0017083942 -0.0006915901 0.0005207454
1780627016.41006 0.048679 0.088215 -0.013356 -0.522425 0.441489 -0.515592 0.516067 0.0034795174 0.0003718840 0.0000450481 0.0025922541 0.0000736174 0.0037257952 0.0001621801 0.0001855749 -0.0000736690 0.0017083805 -0.0006915920 0.0005207422
1780627016.44343 0.048617 0.088162 -0.013367 -0.522403 0.441358 -0.515710 0.516082 0.0034788050 0.0003718001 0.0000450389 0.0025921930 0.0000735575 0.0037248926 0.0001621756 0.0001855756 -0.0000736692 0.0017083672 -0.0006915939 0.0005207391
1780627016.47672 0.048540 0.088106 -0.013384 -0.522393 0.441193 -0.515923 0.516021 0.0034781133 0.0003717185 0.0000450301 0.0025921335 0.0000734993 0.0037240159 0.0001621712 0.0001855763 -0.0000736694 0.0017083541 -0.0006915957 0.0005207360
1780627016.51003 0.048465 0.088046 -0.013403 -0.522392 0.441020 -0.516147 0.515945 0.0034774393 0.0003716391 0.0000450216 0.0025920753 0.0000734427 0.0037231614 0.0001621670 0.0001855771 -0.0000736696 0.0017083414 -0.0006915974 0.0005207330
1780627016.54337 0.048392 0.087983 -0.013422 -0.522403 0.440841 -0.516380 0.515854 0.0034767821 0.0003715616 0.0000450134 0.0025920184 0.0000733874 0.0037223280 0.0001621628 0.0001855778 -0.0000736698 0.0017083289 -0.0006915992 0.0005207301
1780627016.57669 0.048330 0.087895 -0.013445 -0.522461 0.440629 -0.516653 0.515704 0.0034761421 0.0003714861 0.0000450055 0.0025919627 0.0000733337 0.0037215163 0.0001621587 0.0001855784 -0.0000736700 0.0017083167 -0.0006916009 0.0005207273
1780627016.61002 0.048335 0.087686 -0.013478 -0.522609 0.440442 -0.516889 0.515477 0.0034755180 0.0003714125 0.0000449978 0.0025919083 0.0000732812 0.0037207245 0.0001621547 0.0001855791 -0.0000736702 0.0017083048 -0.0006916025 0.0005207246
1780627016.64334 0.048374 0.087409 -0.013520 -0.522660 0.440435 -0.516922 0.515398 0.0034749099 0.0003713408 0.0000449904 0.0025918551 0.0000732302 0.0037199528 0.0001621508 0.0001855798 -0.0000736704 0.0017082931 -0.0006916042 0.0005207219
1780627016.67671 0.048387 0.087252 -0.013543 -0.522611 0.440483 -0.516853 0.515476 0.0034743158 0.0003712708 0.0000449833 0.0025918029 0.0000731803 0.0037191987 0.0001621470 0.0001855804 -0.0000736706 0.0017082817 -0.0006916057 0.0005207192
1780627016.71000 0.048398 0.087259 -0.013537 -0.522669 0.440540 -0.516747 0.515475 0.0034737376 0.0003712026 0.0000449764 0.0025917520 0.0000731317 0.0037184646 0.0001621432 0.0001855810 -0.0000736708 0.0017082705 -0.0006916073 0.0005207166
1780627016.74332 0.048416 0.087304 -0.013530 -0.522756 0.440587 -0.516667 0.515426 0.0034731729 0.0003711360 0.0000449697 0.0025917021 0.0000730843 0.0037177474 0.0001621396 0.0001855816 -0.0000736709 0.0017082596 -0.0006916088 0.0005207141
1780627016.77664 0.048417 0.087329 -0.013533 -0.522850 0.440579 -0.516650 0.515356 0.0034726215 0.0003710709 0.0000449633 0.0025916532 0.0000730380 0.0037170471 0.0001621360 0.0001855822 -0.0000736711 0.0017082489 -0.0006916103 0.0005207117
1780627016.81001 0.048420 0.087291 -0.013533 -0.522904 0.440597 -0.516638 0.515297 0.0034720824 0.0003710074 0.0000449570 0.0025916053 0.0000729928 0.0037163623 0.0001621325 0.0001855828 -0.0000736713 0.0017082384 -0.0006916118 0.0005207093
1780627016.84330 0.048449 0.087260 -0.013526 -0.522945 0.440625 -0.516636 0.515233 0.0034715573 0.0003709454 0.0000449510 0.0025915585 0.0000729487 0.0037156949 0.0001621290 0.0001855834 -0.0000736715 0.0017082282 -0.0006916132 0.0005207069
1780627016.87663 0.048486 0.087253 -0.013527 -0.523011 0.440643 -0.516653 0.515134 0.0034710435 0.0003708848 0.0000449452 0.0025915126 0.0000729057 0.0037150419 0.0001621257 0.0001855839 -0.0000736717 0.0017082181 -0.0006916146 0.0005207046
1780627016.90996 0.048518 0.087270 -0.013537 -0.523145 0.440605 -0.516686 0.514997 0.0034705416 0.0003708256 0.0000449395 0.0025914676 0.0000728636 0.0037144039 0.0001621224 0.0001855844 -0.0000736719 0.0017082083 -0.0006916160 0.0005207024
1780627016.94329 0.048550 0.087333 -0.013540 -0.523310 0.440524 -0.516715 0.514870 0.0034700510 0.0003707677 0.0000449340 0.0025914234 0.0000728224 0.0037137801 0.0001621191 0.0001855850 -0.0000736721 0.0017081986 -0.0006916173 0.0005207002
1780627016.97661 0.048579 0.087397 -0.013538 -0.523450 0.440447 -0.516735 0.514773 0.0034695714 0.0003707112 0.0000449287 0.0025913802 0.0000727822 0.0037131702 0.0001621159 0.0001855855 -0.0000736723 0.0017081892 -0.0006916186 0.0005206980
1780627017.00994 0.048602 0.087454 -0.013540 -0.523574 0.440407 -0.516721 0.514695 0.0034691024 0.0003706558 0.0000449235 0.0025913378 0.0000727429 0.0037125737 0.0001621128 0.0001855860 -0.0000736725 0.0017081799 -0.0006916199 0.0005206959
1780627017.04327 0.048614 0.087531 -0.013543 -0.523671 0.440342 -0.516754 0.514619 0.0034686437 0.0003706017 0.0000449185 0.0025912962 0.0000727045 0.0037119900 0.0001621098 0.0001855865 -0.0000736727 0.0017081708 -0.0006916212 0.0005206939
1780627017.07660 0.048619 0.087597 -0.013549 -0.523786 0.440236 -0.516836 0.514510 0.0034681950 0.0003705488 0.0000449136 0.0025912554 0.0000726669 0.0037114191 0.0001621068 0.0001855870 -0.0000736728 0.0017081619 -0.0006916224 0.0005206919
1780627017.10992 0.048624 0.087627 -0.013562 -0.523897 0.440032 -0.517038 0.514369 0.0034677560 0.0003704969 0.0000449089 0.0025912154 0.0000726301 0.0037108604 0.0001621038 0.0001855875 -0.0000736730 0.0017081532 -0.0006916236 0.0005206899
1780627017.14325 0.048632 0.087609 -0.013578 -0.523975 0.439789 -0.517258 0.514276 0.0034673262 0.0003704462 0.0000449043 0.0025911762 0.0000725941 0.0037103133 0.0001621009 0.0001855879 -0.0000736732 0.0017081446 -0.0006916248 0.0005206879
1780627017.17657 0.048650 0.087599 -0.013587 -0.524056 0.439583 -0.517408 0.514219 0.0034669056 0.0003703966 0.0000448999 0.0025911377 0.0000725588 0.0037097778 0.0001620981 0.0001855884 -0.0000736734 0.0017081361 -0.0006916260 0.0005206860
1780627017.20990 0.048672 0.087657 -0.013593 -0.524147 0.439430 -0.517513 0.514152 0.0034664937 0.0003703480 0.0000448955 0.0025910998 0.0000725243 0.0037092534 0.0001620953 0.0001855888 -0.0000736736 0.0017081279 -0.0006916272 0.0005206842
1780627017.24323 0.048678 0.087773 -0.013612 -0.524341 0.439210 -0.517688 0.513965 0.0034660902 0.0003703004 0.0000448913 0.0025910627 0.0000724905 0.0037087396 0.0001620926 0.0001855893 -0.0000736738 0.0017081198 -0.0006916283 0.0005206824
1780627017.27655 0.048679 0.087837 -0.013627 -0.524513 0.438879 -0.517961 0.513797 0.0034656953 0.0003702538 0.0000448873 0.0025910263 0.0000724575 0.0037082365 0.0001620899 0.0001855897 -0.0000736739 0.0017081118 -0.0006916294 0.0005206806
1780627017.30988 0.048707 0.087750 -0.013644 -0.524620 0.438699 -0.518100 0.513702 0.0034653082 0.0003702081 0.0000448833 0.0025909905 0.0000724251 0.0037077434 0.0001620873 0.0001855901 -0.0000736741 0.0017081040 -0.0006916305 0.0005206788
1780627017.34321 0.048748 0.087607 -0.013673 -0.524608 0.438669 -0.518133 0.513706 0.0034649288 0.0003701633 0.0000448794 0.0025909553 0.0000723933 0.0037072600 0.0001620847 0.0001855905 -0.0000736743 0.0017080963 -0.0006916316 0.0005206771
1780627017.37654 0.048751 0.087492 -0.013709 -0.524556 0.438635 -0.518182 0.513739 0.0034645572 0.0003701194 0.0000448757 0.0025909208 0.0000723622 0.0037067864 0.0001620821 0.0001855909 -0.0000736745 0.0017080887 -0.0006916326 0.0005206754
1780627017.40988 0.048748 0.087378 -0.013746 -0.524547 0.438555 -0.518264 0.513734 0.0034641926 0.0003700764 0.0000448720 0.0025908869 0.0000723317 0.0037063218 0.0001620796 0.0001855913 -0.0000736746 0.0017080813 -0.0006916336 0.0005206738
1780627017.44319 0.048747 0.087308 -0.013768 -0.524535 0.438463 -0.518331 0.513757 0.0034638356 0.0003700343 0.0000448684 0.0025908535 0.0000723018 0.0037058668 0.0001620772 0.0001855917 -0.0000736748 0.0017080740 -0.0006916346 0.0005206721
1780627017.47654 0.048760 0.087270 -0.013779 -0.524586 0.438438 -0.518315 0.513742 0.0034634851 0.0003699929 0.0000448650 0.0025908208 0.0000722725 0.0037054198 0.0001620748 0.0001855921 -0.0000736750 0.0017080669 -0.0006916356 0.0005206705
1780627017.50986 0.048785 0.087270 -0.013786 -0.524676 0.438416 -0.518287 0.513697 0.0034631417 0.0003699523 0.0000448616 0.0025907886 0.0000722437 0.0037049820 0.0001620724 0.0001855925 -0.0000736752 0.0017080598 -0.0006916366 0.0005206690
1780627017.54319 0.048793 0.087263 -0.013798 -0.524750 0.438376 -0.518285 0.513658 0.0034628046 0.0003699126 0.0000448583 0.0025907569 0.0000722156 0.0037045521 0.0001620701 0.0001855928 -0.0000736753 0.0017080529 -0.0006916376 0.0005206674
1780627017.57650 0.048785 0.087234 -0.013816 -0.524805 0.438305 -0.518307 0.513640 0.0034624742 0.0003698736 0.0000448551 0.0025907258 0.0000721879 0.0037041307 0.0001620678 0.0001855932 -0.0000736755 0.0017080461 -0.0006916385 0.0005206659
1780627017.60985 0.048766 0.087216 -0.013828 -0.524859 0.438223 -0.518311 0.513651 0.0034621496 0.0003698352 0.0000448520 0.0025906952 0.0000721608 0.0037037167 0.0001620655 0.0001855935 -0.0000736757 0.0017080394 -0.0006916395 0.0005206645
1780627017.64317 0.048754 0.087218 -0.013829 -0.524915 0.438150 -0.518298 0.513668 0.0034618314 0.0003697977 0.0000448489 0.0025906651 0.0000721342 0.0037033107 0.0001620633 0.0001855939 -0.0000736758 0.0017080329 -0.0006916404 0.0005206630
1780627017.67648 0.048753 0.087244 -0.013822 -0.524984 0.438126 -0.518218 0.513700 0.0034615191 0.0003697608 0.0000448459 0.0025906355 0.0000721080 0.0037029122 0.0001620611 0.0001855942 -0.0000736760 0.0017080264 -0.0006916413 0.0005206616
1780627017.70981 0.048758 0.087323 -0.013808 -0.525065 0.438146 -0.518081 0.513739 0.0034612123 0.0003697246 0.0000448430 0.0025906064 0.0000720824 0.0037025208 0.0001620590 0.0001855946 -0.0000736761 0.0017080201 -0.0006916422 0.0005206602
1780627017.74314 0.048755 0.087473 -0.013781 -0.525141 0.438126 -0.517980 0.513779 0.0034609112 0.0003696890 0.0000448402 0.0025905777 0.0000720572 0.0037021364 0.0001620569 0.0001855949 -0.0000736763 0.0017080138 -0.0006916430 0.0005206588
1780627017.77649 0.048748 0.087641 -0.013741 -0.525215 0.438149 -0.517841 0.513824 0.0034606153 0.0003696541 0.0000448375 0.0025905495 0.0000720325 0.0037017587 0.0001620548 0.0001855952 -0.0000736765 0.0017080076 -0.0006916439 0.0005206575
1780627017.80982 0.048757 0.087796 -0.013702 -0.525293 0.438211 -0.517723 0.513811 0.0034603248 0.0003696198 0.0000448348 0.0025905218 0.0000720082 0.0037013879 0.0001620527 0.0001855955 -0.0000736766 0.0017080016 -0.0006916447 0.0005206561
1780627017.84312 0.048758 0.087853 -0.013684 -0.525299 0.438283 -0.517673 0.513793 0.0034600397 0.0003695861 0.0000448321 0.0025904945 0.0000719843 0.0037010240 0.0001620507 0.0001855958 -0.0000736768 0.0017079956 -0.0006916456 0.0005206548
1780627017.87644 0.048746 0.087781 -0.013688 -0.525233 0.438388 -0.517638 0.513806 0.0034597595 0.0003695530 0.0000448296 0.0025904677 0.0000719609 0.0037006662 0.0001620487 0.0001855962 -0.0000736769 0.0017079898 -0.0006916464 0.0005206535
