# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627015.61020 0.048950 0.088221 -0.012973 -0.521634 0.442644 -0.515070 0.516398 0.0035051473 0.0003749795 0.0000455089 0.0025943868 0.0000757355 0.0037584906 0.0001622880 0.0001855477 -0.0000736699 0.0017087553 -0.0006915394 0.0005207987
1780627015.64352 0.048968 0.088155 -0.012995 -0.521706 0.442625 -0.515059 0.516354 0.0035035987 0.0003747973 0.0000454824 0.0025942686 0.0000756044 0.0037565497 0.0001622794 0.0001855493 -0.0000736699 0.0017087292 -0.0006915431 0.0005207922
1780627015.67685 0.048974 0.088142 -0.013008 -0.521724 0.442657 -0.515003 0.516363 0.0035021094 0.0003746220 0.0000454573 0.0025941541 0.0000754785 0.0037546823 0.0001622710 0.0001855509 -0.0000736699 0.0017087040 -0.0006915466 0.0005207859
1780627015.71018 0.048968 0.088162 -0.013021 -0.521741 0.442588 -0.515089 0.516319 0.0035006763 0.0003744532 0.0000454335 0.0025940433 0.0000753573 0.0037528843 0.0001622630 0.0001855523 -0.0000736700 0.0017086797 -0.0006915499 0.0005207798
1780627015.74350 0.048941 0.088114 -0.013051 -0.521788 0.442483 -0.515177 0.516274 0.0034992959 0.0003742907 0.0000454109 0.0025939359 0.0000752407 0.0037511519 0.0001622551 0.0001855538 -0.0000736700 0.0017086560 -0.0006915532 0.0005207740
1780627015.77684 0.048903 0.088064 -0.013071 -0.521767 0.442377 -0.515252 0.516311 0.0034979649 0.0003741340 0.0000453894 0.0025938317 0.0000751282 0.0037494805 0.0001622475 0.0001855551 -0.0000736701 0.0017086331 -0.0006915564 0.0005207683
1780627015.81021 0.048861 0.088067 -0.013070 -0.521750 0.442288 -0.515282 0.516374 0.0034966806 0.0003739828 0.0000453690 0.0025937305 0.0000750198 0.0037478670 0.0001622402 0.0001855565 -0.0000736702 0.0017086109 -0.0006915595 0.0005207629
1780627015.84348 0.048865 0.088070 -0.013067 -0.521814 0.442270 -0.515287 0.516321 0.0034954446 0.0003738372 0.0000453497 0.0025936326 0.0000749155 0.0037463135 0.0001622330 0.0001855578 -0.0000736703 0.0017085893 -0.0006915625 0.0005207576
1780627015.87681 0.048877 0.088012 -0.013085 -0.521848 0.442208 -0.515376 0.516251 0.0034942492 0.0003736964 0.0000453312 0.0025935374 0.0000748147 0.0037448105 0.0001622261 0.0001855590 -0.0000736704 0.0017085684 -0.0006915654 0.0005207525
1780627015.91014 0.048888 0.087910 -0.013118 -0.521930 0.442171 -0.515413 0.516162 0.0034930941 0.0003735603 0.0000453136 0.0025934448 0.0000747173 0.0037433576 0.0001622193 0.0001855602 -0.0000736706 0.0017085481 -0.0006915682 0.0005207475
1780627015.94348 0.048884 0.087840 -0.013146 -0.521943 0.442142 -0.515418 0.516168 0.0034919774 0.0003734288 0.0000452968 0.0025933549 0.0000746232 0.0037419523 0.0001622127 0.0001855614 -0.0000736707 0.0017085283 -0.0006915710 0.0005207427
1780627015.97679 0.048875 0.087821 -0.013162 -0.521981 0.442115 -0.515402 0.516169 0.0034908980 0.0003733016 0.0000452808 0.0025932676 0.0000745322 0.0037405935 0.0001622064 0.0001855625 -0.0000736709 0.0017085092 -0.0006915737 0.0005207381
1780627016.01012 0.048882 0.087822 -0.013177 -0.522032 0.442099 -0.515384 0.516150 0.0034898530 0.0003731785 0.0000452655 0.0025931826 0.0000744442 0.0037392775 0.0001622001 0.0001855636 -0.0000736710 0.0017084905 -0.0006915763 0.0005207336
1780627016.04345 0.048861 0.087830 -0.013184 -0.522045 0.442042 -0.515368 0.516201 0.0034888411 0.0003730592 0.0000452508 0.0025930998 0.0000743590 0.0037380027 0.0001621941 0.0001855647 -0.0000736712 0.0017084723 -0.0006915788 0.0005207292
1780627016.07681 0.048852 0.087822 -0.013175 -0.522015 0.442125 -0.515254 0.516275 0.0034878600 0.0003729436 0.0000452368 0.0025930193 0.0000742764 0.0037367663 0.0001621882 0.0001855657 -0.0000736714 0.0017084547 -0.0006915813 0.0005207249
1780627016.11010 0.048836 0.087823 -0.013181 -0.521957 0.442165 -0.515260 0.516293 0.0034869114 0.0003728318 0.0000452234 0.0025929410 0.0000741966 0.0037355703 0.0001621825 0.0001855667 -0.0000736716 0.0017084375 -0.0006915837 0.0005207208
1780627016.14342 0.048813 0.087797 -0.013197 -0.521924 0.442128 -0.515334 0.516284 0.0034859904 0.0003727232 0.0000452106 0.0025928646 0.0000741191 0.0037344088 0.0001621769 0.0001855676 -0.0000736717 0.0017084207 -0.0006915860 0.0005207168
1780627016.17676 0.048794 0.087796 -0.013218 -0.521866 0.442086 -0.515413 0.516301 0.0034850968 0.0003726179 0.0000451982 0.0025927903 0.0000740440 0.0037332816 0.0001621715 0.0001855686 -0.0000736719 0.0017084044 -0.0006915883 0.0005207129
1780627016.21009 0.048762 0.087855 -0.013233 -0.521864 0.441938 -0.515552 0.516290 0.0034842297 0.0003725157 0.0000451864 0.0025927177 0.0000739711 0.0037321873 0.0001621662 0.0001855695 -0.0000736721 0.0017083885 -0.0006915905 0.0005207092
1780627016.24341 0.048750 0.087912 -0.013239 -0.521906 0.441783 -0.515671 0.516261 0.0034833882 0.0003724165 0.0000451751 0.0025926471 0.0000739004 0.0037311250 0.0001621610 0.0001855704 -0.0000736723 0.0017083730 -0.0006915926 0.0005207055
1780627016.27674 0.048748 0.087948 -0.013246 -0.521930 0.441697 -0.515684 0.516297 0.0034825706 0.0003723201 0.0000451642 0.0025925781 0.0000738317 0.0037300927 0.0001621559 0.0001855712 -0.0000736725 0.0017083579 -0.0006915947 0.0005207019
1780627016.31008 0.048740 0.087975 -0.013270 -0.521992 0.441763 -0.515537 0.516324 0.0034817758 0.0003722264 0.0000451537 0.0025925109 0.0000737649 0.0037290887 0.0001621510 0.0001855721 -0.0000736727 0.0017083432 -0.0006915968 0.0005206984
1780627016.34339 0.048711 0.088076 -0.013295 -0.522118 0.441737 -0.515494 0.516263 0.0034810040 0.0003721354 0.0000451437 0.0025924453 0.0000737001 0.0037281136 0.0001621462 0.0001855729 -0.0000736729 0.0017083288 -0.0006915988 0.0005206950
1780627016.37672 0.048672 0.088152 -0.013312 -0.522267 0.441616 -0.515527 0.516183 0.0034802532 0.0003720468 0.0000451340 0.0025923812 0.0000736371 0.0037271647 0.0001621415 0.0001855737 -0.0000736731 0.0017083148 -0.0006916008 0.0005206917
1780627016.41006 0.048637 0.088129 -0.013335 -0.522434 0.441496 -0.515582 0.516061 0.0034795226 0.0003719607 0.0000451247 0.0025923186 0.0000735758 0.0037262410 0.0001621369 0.0001855745 -0.0000736733 0.0017083011 -0.0006916027 0.0005206885
1780627016.44343 0.048576 0.088075 -0.013346 -0.522412 0.441366 -0.515700 0.516076 0.0034788108 0.0003718767 0.0000451157 0.0025922574 0.0000735161 0.0037253410 0.0001621325 0.0001855752 -0.0000736735 0.0017082877 -0.0006916045 0.0005206854
1780627016.47672 0.048498 0.088019 -0.013364 -0.522400 0.441201 -0.515913 0.516017 0.0034781197 0.0003717952 0.0000451071 0.0025921978 0.0000734581 0.0037244669 0.0001621281 0.0001855760 -0.0000736737 0.0017082746 -0.0006916064 0.0005206823
1780627016.51003 0.048423 0.087959 -0.013382 -0.522399 0.441029 -0.516136 0.515942 0.0034774463 0.0003717158 0.0000450988 0.0025921395 0.0000734016 0.0037236149 0.0001621238 0.0001855767 -0.0000736739 0.0017082618 -0.0006916082 0.0005206793
1780627016.54337 0.048349 0.087896 -0.013401 -0.522409 0.440851 -0.516369 0.515851 0.0034767898 0.0003716383 0.0000450907 0.0025920824 0.0000733466 0.0037227840 0.0001621196 0.0001855774 -0.0000736742 0.0017082493 -0.0006916099 0.0005206764
1780627016.57669 0.048288 0.087808 -0.013424 -0.522466 0.440639 -0.516641 0.515702 0.0034761505 0.0003715629 0.0000450830 0.0025920267 0.0000732930 0.0037219748 0.0001621155 0.0001855780 -0.0000736744 0.0017082371 -0.0006916116 0.0005206736
1780627016.61002 0.048293 0.087599 -0.013457 -0.522612 0.440453 -0.516877 0.515477 0.0034755270 0.0003714893 0.0000450755 0.0025919722 0.0000732408 0.0037211853 0.0001621116 0.0001855787 -0.0000736746 0.0017082252 -0.0006916133 0.0005206708
1780627016.64334 0.048331 0.087321 -0.013499 -0.522662 0.440448 -0.516908 0.515399 0.0034749195 0.0003714177 0.0000450683 0.0025919189 0.0000731899 0.0037204160 0.0001621076 0.0001855794 -0.0000736748 0.0017082135 -0.0006916149 0.0005206681
1780627016.67671 0.048345 0.087164 -0.013521 -0.522613 0.440496 -0.516839 0.515477 0.0034743260 0.0003713476 0.0000450613 0.0025918666 0.0000731401 0.0037196642 0.0001621038 0.0001855800 -0.0000736750 0.0017082021 -0.0006916165 0.0005206655
1780627016.71000 0.048355 0.087171 -0.013516 -0.522671 0.440553 -0.516733 0.515475 0.0034737484 0.0003712795 0.0000450546 0.0025918156 0.0000730918 0.0037189324 0.0001621001 0.0001855806 -0.0000736752 0.0017081909 -0.0006916180 0.0005206629
1780627016.74332 0.048373 0.087215 -0.013509 -0.522758 0.440599 -0.516654 0.515427 0.0034731843 0.0003712129 0.0000450480 0.0025917656 0.0000730445 0.0037182174 0.0001620964 0.0001855812 -0.0000736754 0.0017081800 -0.0006916196 0.0005206604
1780627016.77664 0.048375 0.087240 -0.013511 -0.522851 0.440591 -0.516637 0.515357 0.0034726335 0.0003711479 0.0000450417 0.0025917167 0.0000729984 0.0037175193 0.0001620928 0.0001855818 -0.0000736756 0.0017081693 -0.0006916211 0.0005206579
1780627016.81001 0.048377 0.087202 -0.013511 -0.522905 0.440610 -0.516624 0.515299 0.0034720951 0.0003710844 0.0000450356 0.0025916687 0.0000729534 0.0037168366 0.0001620893 0.0001855824 -0.0000736758 0.0017081588 -0.0006916225 0.0005206555
1780627016.84330 0.048406 0.087172 -0.013504 -0.522946 0.440638 -0.516622 0.515235 0.0034715705 0.0003710224 0.0000450297 0.0025916218 0.0000729094 0.0037161714 0.0001620858 0.0001855829 -0.0000736760 0.0017081486 -0.0006916240 0.0005206532
1780627016.87663 0.048443 0.087164 -0.013505 -0.523012 0.440656 -0.516639 0.515136 0.0034710573 0.0003709619 0.0000450240 0.0025915757 0.0000728665 0.0037155205 0.0001620825 0.0001855835 -0.0000736762 0.0017081385 -0.0006916254 0.0005206509
1780627016.90996 0.048475 0.087181 -0.013516 -0.523145 0.440619 -0.516672 0.514999 0.0034705560 0.0003709027 0.0000450185 0.0025915307 0.0000728246 0.0037148846 0.0001620792 0.0001855840 -0.0000736764 0.0017081286 -0.0006916267 0.0005206486
1780627016.94329 0.048507 0.087245 -0.013518 -0.523310 0.440538 -0.516701 0.514872 0.0034700660 0.0003708449 0.0000450131 0.0025914865 0.0000727836 0.0037142628 0.0001620759 0.0001855845 -0.0000736766 0.0017081190 -0.0006916281 0.0005206464
1780627016.97661 0.048536 0.087308 -0.013516 -0.523450 0.440461 -0.516721 0.514775 0.0034695869 0.0003707883 0.0000450079 0.0025914432 0.0000727435 0.0037136549 0.0001620727 0.0001855851 -0.0000736768 0.0017081095 -0.0006916294 0.0005206443
1780627017.00994 0.048559 0.087365 -0.013518 -0.523574 0.440421 -0.516707 0.514697 0.0034691185 0.0003707330 0.0000450029 0.0025914007 0.0000727044 0.0037130603 0.0001620696 0.0001855856 -0.0000736770 0.0017081002 -0.0006916307 0.0005206422
1780627017.04327 0.048571 0.087443 -0.013521 -0.523671 0.440356 -0.516740 0.514622 0.0034686603 0.0003706789 0.0000449980 0.0025913591 0.0000726660 0.0037124786 0.0001620665 0.0001855861 -0.0000736772 0.0017080911 -0.0006916320 0.0005206401
1780627017.07660 0.048576 0.087508 -0.013527 -0.523786 0.440250 -0.516822 0.514513 0.0034682122 0.0003706260 0.0000449932 0.0025913182 0.0000726286 0.0037119096 0.0001620635 0.0001855865 -0.0000736774 0.0017080822 -0.0006916332 0.0005206381
1780627017.10992 0.048581 0.087538 -0.013540 -0.523897 0.440046 -0.517024 0.514372 0.0034677737 0.0003705743 0.0000449886 0.0025912782 0.0000725919 0.0037113527 0.0001620606 0.0001855870 -0.0000736776 0.0017080735 -0.0006916345 0.0005206361
1780627017.14325 0.048588 0.087519 -0.013556 -0.523975 0.439803 -0.517243 0.514279 0.0034673445 0.0003705236 0.0000449842 0.0025912388 0.0000725561 0.0037108074 0.0001620577 0.0001855875 -0.0000736778 0.0017080649 -0.0006916357 0.0005206342
1780627017.17657 0.048607 0.087510 -0.013565 -0.524056 0.439598 -0.517392 0.514222 0.0034669244 0.0003704740 0.0000449798 0.0025912003 0.0000725210 0.0037102737 0.0001620549 0.0001855879 -0.0000736780 0.0017080564 -0.0006916368 0.0005206323
1780627017.20990 0.048628 0.087567 -0.013571 -0.524147 0.439445 -0.517498 0.514154 0.0034665131 0.0003704254 0.0000449756 0.0025911624 0.0000724866 0.0037097511 0.0001620521 0.0001855884 -0.0000736782 0.0017080482 -0.0006916380 0.0005206304
1780627017.24323 0.048635 0.087683 -0.013590 -0.524341 0.439225 -0.517673 0.513967 0.0034661101 0.0003703778 0.0000449715 0.0025911252 0.0000724529 0.0037092390 0.0001620494 0.0001855888 -0.0000736784 0.0017080400 -0.0006916391 0.0005206286
1780627017.27655 0.048635 0.087746 -0.013605 -0.524513 0.438894 -0.517945 0.513800 0.0034657157 0.0003703312 0.0000449675 0.0025910887 0.0000724200 0.0037087376 0.0001620467 0.0001855892 -0.0000736786 0.0017080321 -0.0006916402 0.0005206268
1780627017.30988 0.048663 0.087659 -0.013622 -0.524620 0.438715 -0.518083 0.513705 0.0034653291 0.0003702856 0.0000449637 0.0025910529 0.0000723877 0.0037082462 0.0001620440 0.0001855896 -0.0000736788 0.0017080242 -0.0006916413 0.0005206250
1780627017.34321 0.048704 0.087516 -0.013651 -0.524608 0.438685 -0.518117 0.513709 0.0034649503 0.0003702408 0.0000449599 0.0025910177 0.0000723561 0.0037077645 0.0001620414 0.0001855901 -0.0000736790 0.0017080165 -0.0006916424 0.0005206233
1780627017.37654 0.048707 0.087401 -0.013687 -0.524556 0.438651 -0.518166 0.513742 0.0034645791 0.0003701970 0.0000449562 0.0025909831 0.0000723251 0.0037072925 0.0001620389 0.0001855905 -0.0000736791 0.0017080090 -0.0006916435 0.0005206216
1780627017.40988 0.048704 0.087286 -0.013725 -0.524547 0.438572 -0.518248 0.513736 0.0034642151 0.0003701540 0.0000449527 0.0025909491 0.0000722947 0.0037068295 0.0001620364 0.0001855909 -0.0000736793 0.0017080016 -0.0006916445 0.0005206200
1780627017.44319 0.048703 0.087216 -0.013746 -0.524535 0.438479 -0.518315 0.513759 0.0034638586 0.0003701119 0.0000449492 0.0025909157 0.0000722649 0.0037063761 0.0001620339 0.0001855912 -0.0000736795 0.0017079943 -0.0006916455 0.0005206184
1780627017.47654 0.048716 0.087177 -0.013757 -0.524586 0.438455 -0.518299 0.513744 0.0034635085 0.0003700706 0.0000449458 0.0025908829 0.0000722357 0.0037059307 0.0001620315 0.0001855916 -0.0000736797 0.0017079871 -0.0006916465 0.0005206168
1780627017.50986 0.048741 0.087177 -0.013765 -0.524677 0.438432 -0.518270 0.513700 0.0034631656 0.0003700301 0.0000449425 0.0025908507 0.0000722071 0.0037054943 0.0001620292 0.0001855920 -0.0000736799 0.0017079801 -0.0006916475 0.0005206152
1780627017.54319 0.048749 0.087171 -0.013777 -0.524750 0.438393 -0.518269 0.513660 0.0034628290 0.0003699903 0.0000449393 0.0025908190 0.0000721790 0.0037050660 0.0001620268 0.0001855924 -0.0000736800 0.0017079732 -0.0006916485 0.0005206137
1780627017.57650 0.048741 0.087142 -0.013794 -0.524805 0.438321 -0.518290 0.513643 0.0034624991 0.0003699513 0.0000449362 0.0025907878 0.0000721515 0.0037046461 0.0001620245 0.0001855927 -0.0000736802 0.0017079664 -0.0006916494 0.0005206121
1780627017.60985 0.048722 0.087123 -0.013806 -0.524859 0.438239 -0.518294 0.513654 0.0034621750 0.0003699131 0.0000449332 0.0025907572 0.0000721244 0.0037042336 0.0001620223 0.0001855931 -0.0000736804 0.0017079597 -0.0006916503 0.0005206107
1780627017.64317 0.048709 0.087125 -0.013808 -0.524915 0.438167 -0.518282 0.513671 0.0034618572 0.0003698755 0.0000449302 0.0025907270 0.0000720979 0.0037038290 0.0001620200 0.0001855934 -0.0000736806 0.0017079531 -0.0006916513 0.0005206092
1780627017.67648 0.048708 0.087151 -0.013801 -0.524984 0.438143 -0.518201 0.513703 0.0034615453 0.0003698387 0.0000449273 0.0025906974 0.0000720719 0.0037034319 0.0001620179 0.0001855938 -0.0000736807 0.0017079466 -0.0006916522 0.0005206078
1780627017.70981 0.048713 0.087230 -0.013787 -0.525065 0.438162 -0.518064 0.513741 0.0034612390 0.0003698025 0.0000449245 0.0025906683 0.0000720463 0.0037030419 0.0001620157 0.0001855941 -0.0000736809 0.0017079403 -0.0006916530 0.0005206064
1780627017.74314 0.048710 0.087380 -0.013759 -0.525141 0.438142 -0.517963 0.513782 0.0034609383 0.0003697670 0.0000449217 0.0025906396 0.0000720213 0.0037026589 0.0001620136 0.0001855944 -0.0000736811 0.0017079340 -0.0006916539 0.0005206050
1780627017.77649 0.048704 0.087548 -0.013720 -0.525215 0.438164 -0.517825 0.513827 0.0034606428 0.0003697321 0.0000449191 0.0025906113 0.0000719966 0.0037022826 0.0001620115 0.0001855947 -0.0000736812 0.0017079278 -0.0006916548 0.0005206036
1780627017.80982 0.048712 0.087704 -0.013681 -0.525293 0.438226 -0.517707 0.513814 0.0034603528 0.0003696978 0.0000449164 0.0025905836 0.0000719724 0.0037019131 0.0001620095 0.0001855951 -0.0000736814 0.0017079218 -0.0006916556 0.0005206023
1780627017.84312 0.048714 0.087761 -0.013662 -0.525299 0.438298 -0.517657 0.513796 0.0034600682 0.0003696642 0.0000449139 0.0025905563 0.0000719487 0.0037015505 0.0001620075 0.0001855954 -0.0000736816 0.0017079158 -0.0006916565 0.0005206010
1780627017.87644 0.048702 0.087689 -0.013666 -0.525233 0.438404 -0.517622 0.513809 0.0034597884 0.0003696311 0.0000449114 0.0025905294 0.0000719254 0.0037011940 0.0001620055 0.0001855957 -0.0000736817 0.0017079100 -0.0006916573 0.0005205997
