# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1781061930.90652 0.004072 0.013635 0.010141 -0.297674 0.218180 -0.647306 0.666921 0.0060140099 0.0001591348 -0.0002439733 0.0044858005 0.0021759445 0.0043498444 0.2245543365 0.0098568831 -0.0030355612 0.2113759762 0.0013818127 0.1794096296
1781061930.93985 0.004574 0.014942 0.011292 -0.297984 0.218791 -0.647411 0.666480 0.0062416600 0.0001587717 -0.0002429560 0.0047072666 0.0021757351 0.0045840373 0.2589587674 0.0108314950 -0.0034509420 0.2440739603 0.0015693856 0.2061736011
1781061930.97317 0.005247 0.016316 0.012480 -0.298350 0.219127 -0.647071 0.666536 0.0064812043 0.0001587138 -0.0002412126 0.0049420843 0.0021755616 0.0048290388 0.2965982934 0.0118576397 -0.0038997695 0.2799322084 0.0017676859 0.2352032997
1781061931.00654 0.006057 0.017707 0.013725 -0.298627 0.219671 -0.646632 0.666658 0.0067334110 0.0001574397 -0.0002380727 0.0051884938 0.0021755213 0.0050869995 0.3377325695 0.0129356521 -0.0043841758 0.3192137732 0.0019772628 0.2666471920
1781061931.03983 0.006961 0.019077 0.015118 -0.298680 0.220410 -0.646361 0.666653 0.0069972365 0.0001548776 -0.0002341213 0.0054464931 0.0021755206 0.0053558038 0.3823976575 0.0140596019 -0.0049034746 0.3619691346 0.0021974782 0.3004779304
1781061931.07315 0.007914 0.020425 0.016685 -0.298505 0.221058 -0.645868 0.666996 0.0072736016 0.0001512036 -0.0002286866 0.0057189287 0.0021756126 0.0056347474 0.4309868010 0.0152324028 -0.0054608720 0.4085911928 0.0024293347 0.3369361554
1781061931.10648 0.008943 0.021769 0.018419 -0.298775 0.221221 -0.645136 0.667529 0.0075613442 0.0001505473 -0.0002254273 0.0060035361 0.0021754783 0.0059262426 0.4836808338 0.0164511249 -0.0060577463 0.4592707053 0.0026724567 0.3760964491
1781061931.13981 0.010049 0.023037 0.020256 -0.299470 0.220760 -0.644749 0.667743 0.0078602287 0.0001543224 -0.0002269592 0.0063014846 0.0021748308 0.0062293956 0.5407318456 0.0177143025 -0.0066961731 0.5142674463 0.0029280103 0.4180838057
1781061931.17313 0.011243 0.024156 0.022124 -0.300013 0.220314 -0.644889 0.667512 0.0081710909 0.0001583603 -0.0002298959 0.0066124868 0.0021739929 0.0065436243 0.6024007601 0.0190203081 -0.0073784106 0.5738505196 0.0031975265 0.4630255942
1781061931.20647 0.012552 0.025132 0.024070 -0.300463 0.220222 -0.645153 0.667085 0.0084943182 0.0001611116 -0.0002318553 0.0069338946 0.0021732469 0.0068713501 0.6689801384 0.0203676343 -0.0081073042 0.6383208121 0.0034816479 0.5110648177
1781061931.23979 0.013910 0.025979 0.026103 -0.300277 0.219741 -0.645485 0.667006 0.0088297442 0.0001624548 -0.0002328448 0.0072740757 0.0021725092 0.0072040890 0.7407463974 0.0217541362 -0.0088839381 0.7079644250 0.0037807183 0.5623282674
1781061931.27312 0.015386 0.026686 0.028064 -0.299955 0.219785 -0.645816 0.666816 0.0091776994 0.0001615635 -0.0002316981 0.0076237568 0.0021720016 0.0075509093 0.8180118786 0.0231783390 -0.0097121235 0.7831023183 0.0040958213 0.6169684640
1781061931.30645 0.017004 0.027329 0.029990 -0.300051 0.220526 -0.646005 0.666344 0.0095379451 0.0001600375 -0.0002294112 0.0079781467 0.0021716832 0.0079169811 0.9011150698 0.0246385821 -0.0105952154 0.8640824227 0.0044261108 0.6751459461
1781061931.33977 0.018596 0.027947 0.032007 -0.299794 0.220679 -0.646151 0.666268 0.0099100531 0.0001587475 -0.0002273718 0.0083507013 0.0021712592 0.0082890204 0.9903848633 0.0261325171 -0.0115319426 0.9512447583 0.0047710532 0.7370054190
1781061931.37310 0.020107 0.028520 0.034054 -0.299235 0.220655 -0.646567 0.666124 0.0102942615 0.0001572073 -0.0002257583 0.0087385367 0.0021707377 0.0086699526 1.0861998000 0.0276586351 -0.0125231794 1.0449777425 0.0051317398 0.8027262841
1781061931.40642 0.021618 0.029095 0.036158 -0.298955 0.220861 -0.646911 0.665847 0.0106903955 0.0001560190 -0.0002241720 0.0091349695 0.0021702380 0.0090662840 1.1889091140 0.0292144305 -0.0135729031 1.1456422065 0.0055071706 0.8724586375
1781061931.43975 0.023116 0.029696 0.038320 -0.298167 0.220699 -0.647121 0.666051 0.0110988352 0.0001535551 -0.0002212219 0.0095492615 0.0021697845 0.0094688359 1.2989476223 0.0307984560 -0.0146834063 1.2536835199 0.0058969124 0.9464056698
1781061931.47308 0.024683 0.030308 0.040410 -0.297397 0.221061 -0.647437 0.665967 0.0115195907 0.0001497270 -0.0002171403 0.0099720329 0.0021694608 0.0098866530 1.4166903407 0.0324083449 -0.0158597858 1.3694882581 0.0063016812 1.0247301215
1781061931.50641 0.026385 0.030956 0.042407 -0.296836 0.221862 -0.647767 0.665630 0.0119524978 0.0001454528 -0.0002125510 0.0104025926 0.0021692285 0.0103206694 1.5425728816 0.0340420967 -0.0171077422 1.4935036925 0.0067209284 1.1076250253
1781061931.53974 0.028268 0.031688 0.044351 -0.296398 0.222755 -0.647640 0.665651 0.0123975784 0.0001405822 -0.0002063233 0.0108437540 0.0021691555 0.0107682020 1.6770622439 0.0356976730 -0.0184333677 1.6262091054 0.0071527913 1.1952944614
1781061931.57306 0.030353 0.032517 0.046314 -0.296302 0.223379 -0.647147 0.665963 0.0128541575 0.0001373550 -0.0002007252 0.0112961792 0.0021690179 0.0112285245 1.8205559742 0.0373718132 -0.0198416321 1.7680161679 0.0075963053 1.2878880633
1781061931.60638 0.032579 0.033441 0.048472 -0.296734 0.223313 -0.646895 0.666039 0.0133219929 0.0001390101 -0.0002000699 0.0117618034 0.0021684088 0.0117008856 1.9736569428 0.0390630874 -0.0213356609 1.9195410135 0.0080515759 1.3856735922
1781061931.63971 0.034930 0.034361 0.050885 -0.297060 0.222750 -0.646809 0.666165 0.0138015949 0.0001420947 -0.0002011002 0.0122434321 0.0021675871 0.0121816748 2.1368541884 0.0407685740 -0.0229193862 2.0812874852 0.0085235232 1.4888422312
1781061931.67304 0.037459 0.035146 0.053516 -0.297045 0.222379 -0.646627 0.666473 0.0142936574 0.0001429338 -0.0001998580 0.0127381067 0.0021669417 0.0126731515 2.3106792405 0.0424857826 -0.0246007819 2.2538012908 0.0090205407 1.5976109249
1781061931.70637 0.040122 0.035734 0.056294 -0.296282 0.222156 -0.646632 0.666882 0.0147982864 0.0001404618 -0.0001960655 0.0132488028 0.0021664496 0.0131720466 2.4956584273 0.0442121168 -0.0263825800 2.4376231797 0.0095489138 1.7121888701
1781061931.73970 0.043003 0.036164 0.059095 -0.295542 0.222091 -0.646489 0.667370 0.0153151034 0.0001373348 -0.0001912644 0.0137703550 0.0021660324 0.0136841366 2.6923816316 0.0459455583 -0.0282758186 2.6333567108 0.0101092304 1.8328227098
1781061931.77302 0.046161 0.036519 0.061922 -0.295541 0.222218 -0.646323 0.667489 0.0158435579 0.0001367098 -0.0001885544 0.0142978012 0.0021655204 0.0142148365 2.9014360019 0.0476834545 -0.0302908545 2.8416042743 0.0106984655 1.9597399840
1781061931.80635 0.049486 0.036852 0.064873 -0.295515 0.221965 -0.646450 0.667462 0.0163836634 0.0001377192 -0.0001879843 0.0148398641 0.0021647692 0.0147551693 3.1234237728 0.0494228127 -0.0324268070 3.0629848171 0.0113140669 2.0931606793
1781061931.83968 0.052943 0.037179 0.067971 -0.295391 0.221163 -0.646469 0.667764 0.0169358283 0.0001398667 -0.0001882178 0.0153984123 0.0021638578 0.0153038431 3.3591347047 0.0511619795 -0.0346884815 3.2983042942 0.0119560620 2.2334134193
1781061931.87300 0.056548 0.037489 0.071151 -0.295496 0.220253 -0.646208 0.668271 0.0174995779 0.0001428266 -0.0001885022 0.0159677916 0.0021629299 0.0158652584 3.6089837794 0.0528965684 -0.0370813139 3.5479940398 0.0126257446 2.3806034567
1781061931.90633 0.060282 0.037727 0.074367 -0.295417 0.219833 -0.646201 0.668451 0.0180759086 0.0001439134 -0.0001875945 0.0165474932 0.0021621261 0.0164405252 3.8738918126 0.0546255941 -0.0396119273 3.8129911625 0.0133302134 2.5351265289
1781061931.93966 0.064102 0.037871 0.077510 -0.294910 0.219804 -0.646449 0.668444 0.0186646722 0.0001424164 -0.0001848715 0.0171395138 0.0021614595 0.0170270386 4.1544466604 0.0563458211 -0.0422816957 4.0938996970 0.0140734847 2.6971810291
1781061931.97299 0.068099 0.037987 0.080491 -0.294643 0.220107 -0.646374 0.668535 0.0192656502 0.0001403053 -0.0001807497 0.0177398208 0.0021609797 0.0176293001 4.4514132371 0.0580549564 -0.0451067293 4.3915009303 0.0148512239 2.8670597649
1781061932.00631 0.072282 0.038115 0.083384 -0.294705 0.220066 -0.645934 0.668947 0.0198782405 0.0001400228 -0.0001774251 0.0183520205 0.0021604100 0.0182438077 4.7654918634 0.0597495944 -0.0480955722 4.7065135887 0.0156601173 3.0449903742
1781061932.03964 0.076595 0.038222 0.086304 -0.294966 0.219786 -0.645536 0.669307 0.0205026666 0.0001414202 -0.0001756906 0.0189765615 0.0021596863 0.0188705184 5.0976142651 0.0614272082 -0.0512510458 5.0398895559 0.0165058611 3.2313144203
1781061932.07297 0.081102 0.038263 0.089313 -0.295521 0.219645 -0.645287 0.669349 0.0211390760 0.0001438646 -0.0001751742 0.0196104276 0.0021589087 0.0195124023 5.4486510866 0.0630847462 -0.0545900363 5.3925194783 0.0173961541 3.4263313028
1781061932.10629 0.085790 0.038206 0.092474 -0.295930 0.219740 -0.645287 0.669137 0.0217874946 0.0001453919 -0.0001743413 0.0202556550 0.0021581567 0.0201665626 5.8193273104 0.0647183708 -0.0581196377 5.7651480118 0.0183379433 3.6302480690
1781061932.13962 0.090625 0.037999 0.095790 -0.295724 0.219934 -0.645171 0.669276 0.0224485863 0.0001438209 -0.0001704336 0.0209164445 0.0021575792 0.0208289916 6.2107020564 0.0663258424 -0.0618464902 6.1588552263 0.0193430215 3.8434532528
1781061932.17295 0.095686 0.037613 0.099223 -0.295490 0.220331 -0.644776 0.669630 0.0231218864 0.0001409843 -0.0001646864 0.0215880260 0.0021571464 0.0215043809 6.6235882900 0.0679038036 -0.0657919265 6.5744733265 0.0204216162 4.0661953276
1781061932.20627 0.100922 0.037028 0.102782 -0.295180 0.220726 -0.644681 0.669728 0.0238071648 0.0001383726 -0.0001597985 0.0222722474 0.0021566295 0.0221913695 7.0589980480 0.0694494893 -0.0699597101 7.0130355868 0.0215839112 4.2988130448
1781061932.23960 0.106273 0.036252 0.106470 -0.294557 0.220758 -0.644919 0.669762 0.0245043490 0.0001362353 -0.0001560899 0.0229729678 0.0021559413 0.0228861033 7.5179098318 0.0709598724 -0.0743507465 7.4755416740 0.0228361095 4.5416153057
1781061932.27293 0.111841 0.035321 0.110199 -0.294369 0.220710 -0.645234 0.669558 0.0252133338 0.0001363075 -0.0001544959 0.0236834816 0.0021551214 0.0235957056 8.0013863542 0.0724323910 -0.0789939290 7.9630748213 0.0241794507 4.7949619951
1781061932.30626 0.117632 0.034211 0.113870 -0.294436 0.220784 -0.645484 0.669263 0.0259341241 0.0001369304 -0.0001532002 0.0244033855 0.0021543113 0.0243197700 8.5102571060 0.0738637930 -0.0839019613 8.4764830323 0.0256249755 5.0590842249
1781061932.33958 0.123677 0.032903 0.117501 -0.294663 0.221290 -0.645401 0.669075 0.0266672017 0.0001362386 -0.0001498962 0.0251314344 0.0021536913 0.0250595574 9.0457238705 0.0752513477 -0.0890967691 9.0169914124 0.0271851809 5.3343750820
1781061932.37291 0.129925 0.031406 0.121199 -0.294349 0.222068 -0.645506 0.668855 0.0274127810 0.0001327531 -0.0001444801 0.0258734659 0.0021531971 0.0258092822 9.6090244705 0.0765918546 -0.0945832688 9.5858631542 0.0288676259 5.6212103189
1781061932.40624 0.136369 0.029751 0.124946 -0.293669 0.222846 -0.645721 0.668687 0.0281705604 0.0001279550 -0.0001381099 0.0266299930 0.0021527287 0.0265685226 10.2012676047 0.0778822398 -0.1003745657 10.1842293015 0.0306743499 5.9199120646
1781061932.43956 0.143118 0.028016 0.128692 -0.293579 0.223262 -0.645501 0.668800 0.0289399306 0.0001259863 -0.0001332584 0.0273968458 0.0021521232 0.0273417091 10.8235354776 0.0791194518 -0.1065121898 10.8131934390 0.0325944995 6.2307861457
1781061932.47289 0.150145 0.026257 0.132497 -0.294443 0.222714 -0.645324 0.668774 0.0297204539 0.0001311614 -0.0001348863 0.0281757180 0.0021510301 0.0281281067 11.4772268727 0.0803005021 -0.1130096819 11.4741809371 0.0346205932 6.5542565939
1781061932.50622 0.157402 0.024396 0.136430 -0.295704 0.221742 -0.645441 0.668427 0.0305125013 0.0001398906 -0.0001403143 0.0289668157 0.0021496297 0.0289270185 12.1636209761 0.0814219427 -0.1198735001 12.1684967782 0.0367780096 6.8906688030
1781061932.53955 0.164855 0.022351 0.140466 -0.296524 0.220751 -0.645590 0.668249 0.0313167492 0.0001469125 -0.0001442377 0.0297729715 0.0021482759 0.0297347050 12.8839630979 0.0824806175 -0.1271119788 12.8974102231 0.0390971367 7.2403606757
1781061932.57287 0.172537 0.020058 0.144579 -0.296924 0.220631 -0.645455 0.668241 0.0321338175 0.0001488715 -0.0001429223 0.0305882507 0.0021473234 0.0305565648 13.6396254248 0.0834735651 -0.1347535979 13.6623185840 0.0416080719 7.6037215179
1781061932.60620 0.180392 0.017456 0.148797 -0.296427 0.221313 -0.645295 0.668390 0.0329640020 0.0001444737 -0.0001358410 0.0314164518 0.0021468219 0.0313889772 14.4321854252 0.0843977993 -0.1428016803 14.4648277992 0.0443450663 7.9812061379
1781061932.63953 0.188356 0.014580 0.153151 -0.295207 0.222008 -0.645411 0.668588 0.0338062126 0.0001375548 -0.0001271126 0.0322611537 0.0021464217 0.0322282102 15.2627133417 0.0852497343 -0.1512501017 15.3060299293 0.0473138974 8.3730119745
1781061932.67285 0.196535 0.011491 0.157588 -0.294365 0.222478 -0.645484 0.668733 0.0346602427 0.0001328635 -0.0001202168 0.0331169679 0.0021458544 0.0330810176 16.1330426907 0.0860270016 -0.1601540814 16.1877885275 0.0505121288 8.7797109784
1781061932.70618 0.205016 0.008198 0.162031 -0.294175 0.222612 -0.645598 0.668661 0.0355258490 0.0001320243 -0.0001168216 0.0339827462 0.0021450387 0.0339486076 17.0445977555 0.0867268931 -0.1695674776 17.1115522520 0.0539531492 9.2016755060
1781061932.73952 0.213832 0.004716 0.166418 -0.294555 0.222660 -0.645828 0.668256 0.0364033756 0.0001340183 -0.0001161912 0.0348576606 0.0021440491 0.0348320927 17.9991360360 0.0873468659 -0.1795299557 18.0791074512 0.0576468923 9.6394159386
1781061932.77284 0.223067 0.001179 0.170798 -0.296352 0.221857 -0.645813 0.667743 0.0372914093 0.0001441594 -0.0001222017 0.0357402048 0.0021425114 0.0357319781 18.9974223657 0.0878830781 -0.1900997875 19.0912363186 0.0615489270 10.0929352025
1781061932.80616 0.232643 -0.002284 0.175382 -0.299230 0.219251 -0.645884 0.667251 0.0381901947 0.0001647955 -0.0001375960 0.0366396554 0.0021400718 0.0366412662 20.0422352622 0.0883317495 -0.2012856262 20.1507649768 0.0656095156 10.5630737649
1781061932.83949 0.242517 -0.005933 0.180136 -0.300750 0.217125 -0.645816 0.667329 0.0391019372 0.0001780058 -0.0001460705 0.0375569625 0.0021380813 0.0375558646 21.1349635751 0.0886898807 -0.2130994034 21.2591059429 0.0699468095 11.0501086505
1781061932.87282 0.252808 -0.009991 0.184856 -0.300598 0.217102 -0.644948 0.668244 0.0400282450 0.0001760502 -0.0001392229 0.0384833744 0.0021373729 0.0384826735 22.2770949233 0.0889558228 -0.2256267570 22.4177684849 0.0746808656 11.5544231269
1781061932.90615 0.263437 -0.014365 0.189506 -0.300052 0.218033 -0.643527 0.669554 0.0409677370 0.0001683710 -0.0001259795 0.0394182591 0.0021370987 0.0394243442 23.4706561963 0.0891268485 -0.2388684730 23.6288112818 0.0797942642 12.0765600215
1781061932.93948 0.274308 -0.018945 0.194118 -0.300139 0.218797 -0.642066 0.670668 0.0419188016 0.0001637379 -0.0001153164 0.0403621674 0.0021364896 0.0403816522 24.7174449039 0.0891997816 -0.2528102642 24.8940612912 0.0852566866 12.6169141353
1781061932.97280 0.285314 -0.023677 0.198883 -0.301399 0.218740 -0.641204 0.670946 0.0428803658 0.0001676897 -0.0001135417 0.0413156748 0.0021351449 0.0413545423 26.0193578883 0.0891706245 -0.2674253999 26.2154486028 0.0910589809 13.1758304404
1781061933.00612 0.296319 -0.028611 0.203918 -0.302362 0.217545 -0.641049 0.671050 0.0438531940 0.0001754825 -0.0001167208 0.0422905971 0.0021335207 0.0423307715 27.3786693138 0.0890357823 -0.2826665271 27.5952841161 0.0972480449 13.7538225290
1781061933.03947 0.307429 -0.033864 0.209062 -0.302377 0.216471 -0.640886 0.671546 0.0448392319 0.0001789876 -0.0001161269 0.0432835440 0.0021322396 0.0433135924 28.7981203809 0.0887934102 -0.2986185134 29.0363483828 0.1039155058 14.3517135347
1781061933.07278 0.318809 -0.039482 0.214141 -0.302093 0.216630 -0.640265 0.672214 0.0458373437 0.0001763813 -0.0001090530 0.0442815354 0.0021313828 0.0443125577 30.2773922649 0.0884425833 -0.3153932619 30.5383152657 0.1111143438 14.9690395279
1781061933.10611 0.330367 -0.045492 0.219148 -0.301054 0.217209 -0.639716 0.673016 0.0468487773 0.0001694663 -0.0000983310 0.0452946177 0.0021308291 0.0453215496 31.8211407247 0.0879802519 -0.3329827845 32.1059098178 0.1189053968 15.6073280639
1781061933.13945 0.342101 -0.051864 0.224018 -0.300018 0.217937 -0.639590 0.673362 0.0478718662 0.0001628595 -0.0000887946 0.0463187996 0.0021302216 0.0463436857 33.4302181782 0.0874046369 -0.3514094281 33.7399950544 0.1273046990 16.2665278323
1781061933.17276 0.354108 -0.058540 0.228771 -0.299659 0.219116 -0.639737 0.673000 0.0489059986 0.0001579703 -0.0000813758 0.0473472216 0.0021294587 0.0473849959 35.1060899078 0.0867136930 -0.3707666636 35.4420579197 0.1363096068 16.9467944286
1781061933.20609 0.366368 -0.065529 0.233515 -0.298826 0.220783 -0.639868 0.672701 0.0499530853 0.0001495272 -0.0000708244 0.0483882566 0.0021289045 0.0484386505 36.8530770411 0.0859037892 -0.3910948761 37.2164857372 0.1459700129 17.6493693360
1781061933.23941 0.378911 -0.072868 0.238325 -0.297363 0.223273 -0.639731 0.672658 0.0510123367 0.0001352920 -0.0000546792 0.0494397969 0.0021286127 0.0495046592 38.6721238985 0.0849734453 -0.4124506496 39.0642357232 0.1563516108 18.3741152200
1781061933.27274 0.391717 -0.080532 0.243266 -0.295559 0.225622 -0.639811 0.672593 0.0520835873 0.0001205568 -0.0000386137 0.0505068196 0.0021283113 0.0505800661 40.5668867131 0.0839198009 -0.4348713745 40.9890181212 0.1674867385 19.1219677131
1781061933.30607 0.404779 -0.088452 0.248300 -0.293696 0.227287 -0.640112 0.672562 0.0531664421 0.0001083186 -0.0000251098 0.0515906607 0.0021279167 0.0516632257 42.5394743167 0.0827411793 -0.4583932980 42.9929692859 0.1793638019 19.8932801379
1781061933.33940 0.418348 -0.096505 0.253378 -0.293324 0.228526 -0.639970 0.672439 0.0542610396 0.0001025672 -0.0000164179 0.0526794484 0.0021270645 0.0527660548 44.5925267015 0.0814362686 -0.4832815181 45.0787680543 0.1919171748 20.6886158448
1781061933.37273 0.432367 -0.104694 0.258521 -0.293724 0.229161 -0.639798 0.672213 0.0553671242 0.0001018301 -0.0000120367 0.0537786974 0.0021259575 0.0538821817 46.7280073771 0.0800037150 -0.5095495198 47.2484027619 0.2051803176 21.5082061153
1781061933.40606 0.446706 -0.113104 0.263787 -0.293827 0.229120 -0.639734 0.672242 0.0564854922 0.0001024345 -0.0000088116 0.0548964953 0.0021249171 0.0550044369 48.9498255230 0.0784408266 -0.5371532048 49.5058367911 0.2192670721 22.3529820597
1781061933.43938 0.461401 -0.121764 0.269165 -0.293949 0.228783 -0.639372 0.672648 0.0576157197 0.0001035607 -0.0000052412 0.0560277235 0.0021238346 0.0561366004 51.2595948289 0.0767473045 -0.5661773221 51.8527021502 0.2342429838 23.2230254432
1781061933.47271 0.476401 -0.130749 0.274603 -0.293939 0.228601 -0.639111 0.672962 0.0587582203 0.0001038455 -0.0000011373 0.0571711113 0.0021227792 0.0572812143 53.6612430673 0.0749213229 -0.5966379656 54.2929782511 0.2502322442 24.1193040386
1781061933.50603 0.491612 -0.140114 0.280006 -0.293350 0.228883 -0.639228 0.673012 0.0599126869 0.0001010035 0.0000048515 0.0583274721 0.0021219155 0.0584370360 56.1570281010 0.0729623716 -0.6284895937 56.8289452370 0.2673456946 25.0421733290
1781061933.53936 0.507187 -0.149837 0.285284 -0.292884 0.230147 -0.639339 0.672679 0.0610790756 0.0000952526 0.0000130762 0.0594888177 0.0021209995 0.0596119037 58.7496457774 0.0708708345 -0.6619509998 59.4633331751 0.2856191449 25.9921429463
1781061933.57270 0.523244 -0.159795 0.290671 -0.292924 0.231891 -0.639024 0.672361 0.0622579526 0.0000889559 0.0000223989 0.0606561970 0.0021198259 0.0608055443 61.4437712707 0.0686431920 -0.6972371469 62.2008896702 0.3049773053 26.9701604265
1781061933.60601 0.539638 -0.169879 0.296370 -0.293431 0.232065 -0.638216 0.672848 0.0634482573 0.0000889084 0.0000278377 0.0618415608 0.0021185338 0.0620034086 64.2402600544 0.0662777987 -0.7342515218 65.0424750743 0.3253328917 27.9757576040
1781061933.63934 0.556303 -0.180109 0.302435 -0.295108 0.230156 -0.637252 0.673684 0.0646511472 0.0001003298 0.0000242822 0.0630447427 0.0021169732 0.0632084485 67.1454609115 0.0637701285 -0.7730019514 67.9945272393 0.3467579875 29.0105488396
1781061933.67267 0.573158 -0.190654 0.308771 -0.297155 0.227337 -0.636802 0.674167 0.0658657111 0.0001173683 0.0000150236 0.0642632347 0.0021152522 0.0644226739 70.1613529547 0.0611216204 -0.8134449092 71.0590378675 0.3695047719 30.0746771773
1781061933.70600 0.590240 -0.201717 0.315204 -0.298430 0.225203 -0.637113 0.674026 0.0670922197 0.0001305348 0.0000073710 0.0654950420 0.0021136927 0.0656488497 73.2918416325 0.0583340664 -0.8556858380 74.2399550802 0.3939051761 31.1690400010
1781061933.73932 0.607563 -0.213374 0.321534 -0.298045 0.224839 -0.637965 0.673511 0.0683304021 0.0001321863 0.0000082467 0.0667384034 0.0021127189 0.0668867594 76.5379979656 0.0554109768 -0.8997909614 77.5383471195 0.4201392408 32.2935617556
1781061933.77265 0.625292 -0.225495 0.327730 -0.296674 0.226166 -0.638453 0.673209 0.0695812971 0.0001234822 0.0000186144 0.0679897541 0.0021120251 0.0681406960 79.9048320739 0.0523508602 -0.9460699201 80.9592956459 0.4481230350 33.4493798706
1781061933.80597 0.643528 -0.237863 0.333880 -0.295407 0.228086 -0.638294 0.673270 0.0708444639 0.0001118853 0.0000327287 0.0692486271 0.0021111415 0.0694109298 83.3957859136 0.0491518047 -0.9947610758 84.5062915786 0.4776236050 34.6369369620
1781061933.83930 0.662251 -0.250338 0.340125 -0.295366 0.229204 -0.637933 0.673250 0.0721196262 0.0001073734 0.0000411702 0.0705166054 0.0021098163 0.0706964795 87.0153824918 0.0458103282 -1.0459488277 88.1839191996 0.5084924819 35.8569519265
1781061933.87263 0.681328 -0.262880 0.346621 -0.296502 0.228709 -0.637902 0.672949 0.0734065329 0.0001136148 0.0000399762 0.0717989963 0.0021082566 0.0719918271 90.7674489948 0.0423232611 -1.0995330853 91.9960488798 0.5407130762 37.1098425572
1781061933.90596 0.700709 -0.275595 0.353419 -0.297783 0.227251 -0.638394 0.672410 0.0747052937 0.0001247976 0.0000337556 0.0730987421 0.0021067764 0.0732945036 94.6565707940 0.0386905139 -1.1555276668 95.9473170485 0.5745029701 38.3963662772
1781061933.93929 0.720469 -0.288624 0.360391 -0.298358 0.226006 -0.639148 0.671858 0.0760159485 0.0001330395 0.0000295847 0.0744138704 0.0021055445 0.0746059896 98.6859471329 0.0349172353 -1.2141460517 100.0409518400 0.6101540465 39.7169954739
1781061933.97262 0.740730 -0.302047 0.367251 -0.298026 0.225867 -0.639746 0.671484 0.0773393649 0.0001336607 0.0000321465 0.0757404965 0.0021045441 0.0759308474 102.8604012061 0.0310078367 -1.2757023629 104.2818314955 0.6478846955 41.0729092473
1781061934.00594 0.761543 -0.315795 0.373977 -0.297357 0.226832 -0.639944 0.671266 0.0786743637 0.0001283875 0.0000403956 0.0770736088 0.0021035071 0.0772715681 107.1801975657 0.0269673110 -1.3403911918 108.6702095654 0.6876450571 42.4634986011
1781061934.03926 0.782849 -0.329746 0.380739 -0.296936 0.227514 -0.639800 0.671358 0.0800216644 0.0001243762 0.0000484033 0.0784189299 0.0021023133 0.0786241512 111.6528205805 0.0227888461 -1.4082528690 113.2136721821 0.7292999942 43.8902401254
